node,year_construction,capacity_existing
SI,2007,0.028967889370609966
SI,2008,0.013008195684749634
SI,2009,0.00789461211855541
SI,2011,0.06292849434298477
SI,2012,0.038258608837908485
SI,2013,0.04648040828968504
SI,2014,0.0541844327755646
SI,2015,0.0016986348034214091
SI,2016,0.01897788359900957
SI,2017,0.04385399076486626
SI,2018,0.03687593198030504
SI,2019,0.04218768360945569
SI,2020,0.0010543531992250144
SI,2021,0.03770359092395542
SK,2004,0.027790098861329215
SK,2006,0.01088437253609248
SK,2007,0.049478512138068864
SK,2009,0.008010670531685915
SK,2011,0.10096416706727218
SK,2013,0.01072791039809795
SK,2014,0.0811488479093119
SK,2015,0.028614810106437905
SK,2016,0.0005598466029371751
SK,2018,0.05440522415326127
SK,2019,0.014654189972859555
SK,2020,0.1095552896487218
SK,2021,0.025350692933084173
SK,2022,0.002613336486746609
UK,2004,0.14788408150054666
UK,2005,0.5817254288578689
UK,2006,0.46289528419343007
UK,2007,0.4742679902157575
UK,2008,0.14788408150054666
UK,2009,0.47695535037807313
UK,2011,0.4332297597266653
UK,2013,0.1215935548484692
UK,2014,0.751035271416819
UK,2015,0.8284370728369421
UK,2016,0.5900529787505164
UK,2017,0.008435689205122467
UK,2018,0.1270093304525749
UK,2019,0.048961696781578606
UK,2021,0.4725982165494782
UK,2022,0.17984612125508825
