technology,capacity_type,location,0
pumped_hydro,energy,FR,82.68299999999999
pumped_hydro,energy,HR,9.39699356177283
pumped_hydro,energy,HU,0.0
pumped_hydro,energy,IE,1.8
pumped_hydro,energy,IT,144.25390579327612
pumped_hydro,energy,LT,10.8
pumped_hydro,energy,LU,0.391000000000269
pumped_hydro,energy,LV,0.0
pumped_hydro,energy,NL,0.0
pumped_hydro,energy,NO,25.283075864466554
pumped_hydro,energy,PL,13.087262602595294
pumped_hydro,energy,PT,61.16073611319235
pumped_hydro,energy,RO,0.0
pumped_hydro,energy,SE,1.666711794260845
pumped_hydro,energy,SI,0.0
pumped_hydro,energy,SK,0.0
pumped_hydro,energy,UK,24.41786069653903
pumped_hydro,power,AT,6.090000000001092
pumped_hydro,power,BE,1.308
pumped_hydro,power,BG,1.399
pumped_hydro,power,CH,4.6808503813182245
pumped_hydro,power,CZ,1.1725095516700001
pumped_hydro,power,DE,5.156329113062858
pumped_hydro,power,DK,0.0
pumped_hydro,power,EE,0.0
pumped_hydro,power,EL,0.6990000000000001
pumped_hydro,power,ES,6.938866044829199
pumped_hydro,power,FI,0.0
pumped_hydro,power,FR,5.303999999999999
pumped_hydro,power,HR,0.5187
pumped_hydro,power,HU,0.0
pumped_hydro,power,IE,0.292
pumped_hydro,power,IT,7.9626
pumped_hydro,power,LT,0.9
pumped_hydro,power,LU,0.39100000000099416
pumped_hydro,power,LV,0.0
pumped_hydro,power,NL,0.0
pumped_hydro,power,NO,1.3955880000013523
pumped_hydro,power,PL,1.4230000000011613
pumped_hydro,power,PT,3.375981223502015
pumped_hydro,power,RO,0.0
pumped_hydro,power,SE,0.092
pumped_hydro,power,SI,0.185
pumped_hydro,power,SK,0.9971647697767292
pumped_hydro,power,UK,2.789378109453936
vanadium_redox_flow_battery,energy,AT,6.235716603452444e-12
vanadium_redox_flow_battery,energy,BE,6.235716603452444e-12
vanadium_redox_flow_battery,energy,BG,6.235716603452444e-12
vanadium_redox_flow_battery,energy,CH,6.235716603452444e-12
vanadium_redox_flow_battery,energy,CZ,6.235716603452444e-12
vanadium_redox_flow_battery,energy,DE,6.235716603452444e-12
vanadium_redox_flow_battery,energy,DK,6.235716603452444e-12
vanadium_redox_flow_battery,energy,EE,6.235716603452444e-12
vanadium_redox_flow_battery,energy,EL,6.235716603452444e-12
vanadium_redox_flow_battery,energy,ES,6.235716603452444e-12
vanadium_redox_flow_battery,energy,FI,6.235716603452444e-12
vanadium_redox_flow_battery,energy,FR,6.235716603452444e-12
vanadium_redox_flow_battery,energy,HR,6.235716603452444e-12
vanadium_redox_flow_battery,energy,HU,6.235716603452444e-12
vanadium_redox_flow_battery,energy,IE,6.235716603452444e-12
vanadium_redox_flow_battery,energy,IT,6.235716603452444e-12
vanadium_redox_flow_battery,energy,LT,6.235716603452444e-12
vanadium_redox_flow_battery,energy,LU,6.235716603452444e-12
vanadium_redox_flow_battery,energy,LV,6.235716603452444e-12
vanadium_redox_flow_battery,energy,NL,6.235716603452444e-12
vanadium_redox_flow_battery,energy,NO,6.235716603452444e-12
vanadium_redox_flow_battery,energy,PL,6.235716603452444e-12
vanadium_redox_flow_battery,energy,PT,6.235716603452444e-12
vanadium_redox_flow_battery,energy,RO,6.235716603452444e-12
vanadium_redox_flow_battery,energy,SE,6.235716603452444e-12
vanadium_redox_flow_battery,energy,SI,6.235716603452444e-12
vanadium_redox_flow_battery,energy,SK,6.235716603452444e-12
vanadium_redox_flow_battery,energy,UK,6.235716603452444e-12
vanadium_redox_flow_battery,power,AT,1.3696183499429882e-12
vanadium_redox_flow_battery,power,BE,1.3696216395499516e-12
vanadium_redox_flow_battery,power,BG,1.4894145934322615e-12
vanadium_redox_flow_battery,power,CH,1.369598456297898e-12
vanadium_redox_flow_battery,power,CZ,1.483910397876866e-12
vanadium_redox_flow_battery,power,DE,1.4767511440932705e-12
vanadium_redox_flow_battery,power,DK,1.790434038020484e-12
vanadium_redox_flow_battery,power,EE,1.8399514077849074e-12
vanadium_redox_flow_battery,power,EL,1.7856658637126622e-12
vanadium_redox_flow_battery,power,ES,1.621624224130194e-12
vanadium_redox_flow_battery,power,FI,1.8171974768372927e-12
vanadium_redox_flow_battery,power,FR,1.4675827928862573e-12
vanadium_redox_flow_battery,power,HR,1.6526310893975077e-12
vanadium_redox_flow_battery,power,HU,1.4120406666574319e-12
vanadium_redox_flow_battery,power,IE,1.5551015407032567e-12
vanadium_redox_flow_battery,power,IT,1.6841865809129029e-12
vanadium_redox_flow_battery,power,LT,1.7570312483647174e-12
vanadium_redox_flow_battery,power,LU,1.4713877219699988e-12
vanadium_redox_flow_battery,power,LV,1.8338359652647986e-12
vanadium_redox_flow_battery,power,NL,1.6093812039234948e-12
vanadium_redox_flow_battery,power,NO,1.783830367244095e-12
vanadium_redox_flow_battery,power,PL,1.7230331234371004e-12
vanadium_redox_flow_battery,power,PT,1.5687922099455624e-12
vanadium_redox_flow_battery,power,RO,1.411007197811658e-12
vanadium_redox_flow_battery,power,SE,1.7648777517333272e-12
vanadium_redox_flow_battery,power,SI,1.6306559538278578e-12
vanadium_redox_flow_battery,power,SK,1.4111636375430103e-12
vanadium_redox_flow_battery,power,UK,1.739454179996619e-12
