technology,capacity_type,location,year,none
carbon_pipeline,power,DE-PL,14,1.11E-07
carbon_pipeline,power,DE-SE,0,2.27E-09
carbon_pipeline,power,DE-SE,1,3.53E-09
carbon_pipeline,power,DE-SE,2,4.67E-09
carbon_pipeline,power,DE-SE,3,5.82E-09
carbon_pipeline,power,DE-SE,4,7.06E-09
carbon_pipeline,power,DE-SE,5,8.41E-09
carbon_pipeline,power,DE-SE,6,9.92E-09
carbon_pipeline,power,DE-SE,7,1.16E-08
carbon_pipeline,power,DE-SE,8,1.36E-08
carbon_pipeline,power,DE-SE,9,1.60E-08
carbon_pipeline,power,DE-SE,10,1.89E-08
carbon_pipeline,power,DE-SE,11,2.26E-08
carbon_pipeline,power,DE-SE,12,2.80E-08
carbon_pipeline,power,DE-SE,13,3.77E-08
carbon_pipeline,power,DE-SE,14,8.48E-08
carbon_pipeline,power,DE-UK,0,3.25E-09
carbon_pipeline,power,DE-UK,1,5.06E-09
carbon_pipeline,power,DE-UK,2,6.68E-09
carbon_pipeline,power,DE-UK,3,8.31E-09
carbon_pipeline,power,DE-UK,4,1.00E-08
carbon_pipeline,power,DE-UK,5,1.19E-08
carbon_pipeline,power,DE-UK,6,1.41E-08
carbon_pipeline,power,DE-UK,7,1.65E-08
carbon_pipeline,power,DE-UK,8,1.94E-08
carbon_pipeline,power,DE-UK,9,2.27E-08
carbon_pipeline,power,DE-UK,10,2.69E-08
carbon_pipeline,power,DE-UK,11,3.23E-08
carbon_pipeline,power,DE-UK,12,4.01E-08
carbon_pipeline,power,DE-UK,13,5.48E-08
carbon_pipeline,power,DE-UK,14,1.43E-07
carbon_pipeline,power,DK-DE,0,4.89E-09
carbon_pipeline,power,DK-DE,1,7.58E-09
carbon_pipeline,power,DK-DE,2,9.97E-09
carbon_pipeline,power,DK-DE,3,1.23E-08
carbon_pipeline,power,DK-DE,4,1.48E-08
carbon_pipeline,power,DK-DE,5,1.74E-08
carbon_pipeline,power,DK-DE,6,2.03E-08
carbon_pipeline,power,DK-DE,7,2.35E-08
carbon_pipeline,power,DK-DE,8,2.73E-08
carbon_pipeline,power,DK-DE,9,3.17E-08
carbon_pipeline,power,DK-DE,10,3.72E-08
carbon_pipeline,power,DK-DE,11,4.43E-08
carbon_pipeline,power,DK-DE,12,5.41E-08
carbon_pipeline,power,DK-DE,13,7.04E-08
carbon_pipeline,power,DK-DE,14,1.23E-07
carbon_pipeline,power,DK-NL,0,5.56E-09
carbon_pipeline,power,DK-NL,1,8.59E-09
carbon_pipeline,power,DK-NL,2,1.13E-08
carbon_pipeline,power,DK-NL,3,1.39E-08
carbon_pipeline,power,DK-NL,4,1.66E-08
carbon_pipeline,power,DK-NL,5,1.95E-08
carbon_pipeline,power,DK-NL,6,2.27E-08
carbon_pipeline,power,DK-NL,7,2.63E-08
carbon_pipeline,power,DK-NL,8,3.04E-08
carbon_pipeline,power,DK-NL,9,3.54E-08
carbon_pipeline,power,DK-NL,10,4.15E-08
carbon_pipeline,power,DK-NL,11,4.94E-08
carbon_pipeline,power,DK-NL,12,6.05E-08
carbon_pipeline,power,DK-NL,13,7.90E-08
carbon_pipeline,power,DK-NL,14,1.42E-07
carbon_pipeline,power,DK-NO,0,2.77E-09
carbon_pipeline,power,DK-NO,1,4.30E-09
carbon_pipeline,power,DK-NO,2,5.68E-09
carbon_pipeline,power,DK-NO,3,7.07E-09
carbon_pipeline,power,DK-NO,4,8.54E-09
carbon_pipeline,power,DK-NO,5,1.01E-08
carbon_pipeline,power,DK-NO,6,1.19E-08
carbon_pipeline,power,DK-NO,7,1.39E-08
carbon_pipeline,power,DK-NO,8,1.62E-08
carbon_pipeline,power,DK-NO,9,1.89E-08
carbon_pipeline,power,DK-NO,10,2.22E-08
carbon_pipeline,power,DK-NO,11,2.65E-08
carbon_pipeline,power,DK-NO,12,3.25E-08
carbon_pipeline,power,DK-NO,13,4.26E-08
carbon_pipeline,power,DK-NO,14,7.98E-08
carbon_pipeline,power,DK-SE,0,3.43E-09
carbon_pipeline,power,DK-SE,1,5.34E-09
carbon_pipeline,power,DK-SE,2,7.05E-09
carbon_pipeline,power,DK-SE,3,8.78E-09
carbon_pipeline,power,DK-SE,4,1.06E-08
carbon_pipeline,power,DK-SE,5,1.26E-08
carbon_pipeline,power,DK-SE,6,1.48E-08
carbon_pipeline,power,DK-SE,7,1.73E-08
carbon_pipeline,power,DK-SE,8,2.02E-08
carbon_pipeline,power,DK-SE,9,2.35E-08
carbon_pipeline,power,DK-SE,10,2.76E-08
carbon_pipeline,power,DK-SE,11,3.30E-08
carbon_pipeline,power,DK-SE,12,4.04E-08
carbon_pipeline,power,DK-SE,13,5.30E-08
carbon_pipeline,power,DK-SE,14,9.82E-08
carbon_pipeline,power,DK-UK,0,3.61E-09
carbon_pipeline,power,DK-UK,1,5.59E-09
carbon_pipeline,power,DK-UK,2,7.36E-09
carbon_pipeline,power,DK-UK,3,9.12E-09
carbon_pipeline,power,DK-UK,4,1.10E-08
carbon_pipeline,power,DK-UK,5,1.30E-08
carbon_pipeline,power,DK-UK,6,1.52E-08
carbon_pipeline,power,DK-UK,7,1.77E-08
carbon_pipeline,power,DK-UK,8,2.05E-08
carbon_pipeline,power,DK-UK,9,2.40E-08
carbon_pipeline,power,DK-UK,10,2.82E-08
carbon_pipeline,power,DK-UK,11,3.35E-08
carbon_pipeline,power,DK-UK,12,4.11E-08
carbon_pipeline,power,DK-UK,13,5.39E-08
carbon_pipeline,power,DK-UK,14,9.89E-08
carbon_pipeline,power,EE-FI,0,5.13E-09
carbon_pipeline,power,EE-FI,1,7.97E-09
carbon_pipeline,power,EE-FI,2,1.05E-08
carbon_pipeline,power,EE-FI,3,1.31E-08
carbon_pipeline,power,EE-FI,4,1.60E-08
carbon_pipeline,power,EE-FI,5,1.91E-08
carbon_pipeline,power,EE-FI,6,2.27E-08
carbon_pipeline,power,EE-FI,7,2.70E-08
carbon_pipeline,power,EE-FI,8,3.20E-08
carbon_pipeline,power,EE-FI,9,3.78E-08
carbon_pipeline,power,EE-FI,10,4.48E-08
carbon_pipeline,power,EE-FI,11,5.37E-08
carbon_pipeline,power,EE-FI,12,6.70E-08
carbon_pipeline,power,EE-FI,13,9.62E-08
carbon_pipeline,power,EE-FI,14,3.57E-07
carbon_pipeline,power,EE-LV,0,1.31E-08
carbon_pipeline,power,EE-LV,1,2.03E-08
carbon_pipeline,power,EE-LV,2,2.68E-08
carbon_pipeline,power,EE-LV,3,3.32E-08
carbon_pipeline,power,EE-LV,4,3.98E-08
carbon_pipeline,power,EE-LV,5,4.70E-08
carbon_pipeline,power,EE-LV,6,5.49E-08
carbon_pipeline,power,EE-LV,7,6.39E-08
carbon_pipeline,power,EE-LV,8,7.42E-08
carbon_pipeline,power,EE-LV,9,8.64E-08
carbon_pipeline,power,EE-LV,10,1.01E-07
carbon_pipeline,power,EE-LV,11,1.21E-07
carbon_pipeline,power,EE-LV,12,1.48E-07
carbon_pipeline,power,EE-LV,13,1.92E-07
carbon_pipeline,power,EE-LV,14,3.31E-07
carbon_pipeline,power,EL-BG,0,6.36E-09
carbon_pipeline,power,EL-BG,1,9.79E-09
carbon_pipeline,power,EL-BG,2,1.28E-08
carbon_pipeline,power,EL-BG,3,1.57E-08
carbon_pipeline,power,EL-BG,4,1.87E-08
carbon_pipeline,power,EL-BG,5,2.19E-08
carbon_pipeline,power,EL-BG,6,2.52E-08
carbon_pipeline,power,EL-BG,7,2.91E-08
carbon_pipeline,power,EL-BG,8,3.36E-08
carbon_pipeline,power,EL-BG,9,3.90E-08
carbon_pipeline,power,EL-BG,10,4.57E-08
carbon_pipeline,power,EL-BG,11,5.45E-08
carbon_pipeline,power,EL-BG,12,6.69E-08
carbon_pipeline,power,EL-BG,13,8.76E-08
carbon_pipeline,power,EL-BG,14,1.57E-07
carbon_pipeline,power,EL-IT,0,3.14E-09
carbon_pipeline,power,EL-IT,1,4.92E-09
carbon_pipeline,power,EL-IT,2,6.54E-09
carbon_pipeline,power,EL-IT,3,8.21E-09
carbon_pipeline,power,EL-IT,4,1.00E-08
carbon_pipeline,power,EL-IT,5,1.20E-08
carbon_pipeline,power,EL-IT,6,1.43E-08
carbon_pipeline,power,EL-IT,7,1.68E-08
carbon_pipeline,power,EL-IT,8,1.96E-08
carbon_pipeline,power,EL-IT,9,2.28E-08
carbon_pipeline,power,EL-IT,10,2.68E-08
carbon_pipeline,power,EL-IT,11,3.19E-08
carbon_pipeline,power,EL-IT,12,3.94E-08
carbon_pipeline,power,EL-IT,13,5.36E-08
carbon_pipeline,power,EL-IT,14,2.06E-07
carbon_pipeline,power,ES-FR,0,4.83E-09
carbon_pipeline,power,ES-FR,1,7.40E-09
carbon_pipeline,power,ES-FR,2,9.81E-09
carbon_pipeline,power,ES-FR,3,1.22E-08
carbon_pipeline,power,ES-FR,4,1.48E-08
carbon_pipeline,power,ES-FR,5,1.77E-08
carbon_pipeline,power,ES-FR,6,2.08E-08
carbon_pipeline,power,ES-FR,7,2.43E-08
carbon_pipeline,power,ES-FR,8,2.83E-08
carbon_pipeline,power,ES-FR,9,3.31E-08
carbon_pipeline,power,ES-FR,10,3.87E-08
carbon_pipeline,power,ES-FR,11,4.55E-08
carbon_pipeline,power,ES-FR,12,5.54E-08
carbon_pipeline,power,ES-FR,13,7.56E-08
carbon_pipeline,power,ES-FR,14,1.53E-07
carbon_pipeline,power,ES-PT,0,5.70E-09
carbon_pipeline,power,ES-PT,1,9.17E-09
carbon_pipeline,power,ES-PT,2,1.23E-08
carbon_pipeline,power,ES-PT,3,1.56E-08
carbon_pipeline,power,ES-PT,4,1.90E-08
carbon_pipeline,power,ES-PT,5,2.27E-08
carbon_pipeline,power,ES-PT,6,2.68E-08
carbon_pipeline,power,ES-PT,7,3.15E-08
carbon_pipeline,power,ES-PT,8,3.70E-08
carbon_pipeline,power,ES-PT,9,4.35E-08
carbon_pipeline,power,ES-PT,10,5.15E-08
carbon_pipeline,power,ES-PT,11,6.19E-08
carbon_pipeline,power,ES-PT,12,7.67E-08
carbon_pipeline,power,ES-PT,13,1.01E-07
carbon_pipeline,power,ES-PT,14,1.84E-07
carbon_pipeline,power,FI-EE,0,3.61E-09
carbon_pipeline,power,FI-EE,1,5.61E-09
carbon_pipeline,power,FI-EE,2,7.41E-09
carbon_pipeline,power,FI-EE,3,9.21E-09
carbon_pipeline,power,FI-EE,4,1.11E-08
carbon_pipeline,power,FI-EE,5,1.31E-08
carbon_pipeline,power,FI-EE,6,1.53E-08
carbon_pipeline,power,FI-EE,7,1.78E-08
carbon_pipeline,power,FI-EE,8,2.06E-08
carbon_pipeline,power,FI-EE,9,2.41E-08
carbon_pipeline,power,FI-EE,10,2.83E-08
carbon_pipeline,power,FI-EE,11,3.38E-08
carbon_pipeline,power,FI-EE,12,4.15E-08
carbon_pipeline,power,FI-EE,13,5.41E-08
carbon_pipeline,power,FI-EE,14,9.53E-08
carbon_pipeline,power,FI-NO,0,6.99E-09
carbon_pipeline,power,FI-NO,1,1.08E-08
carbon_pipeline,power,FI-NO,2,1.42E-08
carbon_pipeline,power,FI-NO,3,1.76E-08
carbon_pipeline,power,FI-NO,4,2.12E-08
carbon_pipeline,power,FI-NO,5,2.50E-08
carbon_pipeline,power,FI-NO,6,2.93E-08
carbon_pipeline,power,FI-NO,7,3.41E-08
carbon_pipeline,power,FI-NO,8,3.97E-08
carbon_pipeline,power,FI-NO,9,4.63E-08
carbon_pipeline,power,FI-NO,10,5.44E-08
carbon_pipeline,power,FI-NO,11,6.48E-08
carbon_pipeline,power,FI-NO,12,7.96E-08
carbon_pipeline,power,FI-NO,13,1.05E-07
carbon_pipeline,power,FI-NO,14,1.95E-07
carbon_pipeline,power,FI-SE,0,5.94E-09
carbon_pipeline,power,FI-SE,1,9.20E-09
carbon_pipeline,power,FI-SE,2,1.21E-08
carbon_pipeline,power,FI-SE,3,1.50E-08
carbon_pipeline,power,FI-SE,4,1.80E-08
carbon_pipeline,power,FI-SE,5,2.13E-08
carbon_pipeline,power,FI-SE,6,2.49E-08
carbon_pipeline,power,FI-SE,7,2.90E-08
carbon_pipeline,power,FI-SE,8,3.37E-08
carbon_pipeline,power,FI-SE,9,3.94E-08
carbon_pipeline,power,FI-SE,10,4.62E-08
carbon_pipeline,power,FI-SE,11,5.51E-08
carbon_pipeline,power,FI-SE,12,6.75E-08
carbon_pipeline,power,FI-SE,13,8.86E-08
carbon_pipeline,power,FI-SE,14,1.61E-07
carbon_pipeline,power,FR-BE,0,6.35E-09
carbon_pipeline,power,FR-BE,1,9.77E-09
carbon_pipeline,power,FR-BE,2,1.28E-08
carbon_pipeline,power,FR-BE,3,1.57E-08
carbon_pipeline,power,FR-BE,4,1.87E-08
carbon_pipeline,power,FR-BE,5,2.20E-08
carbon_pipeline,power,FR-BE,6,2.57E-08
carbon_pipeline,power,FR-BE,7,2.98E-08
carbon_pipeline,power,FR-BE,8,3.48E-08
carbon_pipeline,power,FR-BE,9,4.07E-08
carbon_pipeline,power,FR-BE,10,4.80E-08
carbon_pipeline,power,FR-BE,11,5.75E-08
carbon_pipeline,power,FR-BE,12,7.16E-08
carbon_pipeline,power,FR-BE,13,1.00E-07
carbon_pipeline,power,FR-BE,14,2.622750816
carbon_pipeline,power,FR-CH,0,5.99E-09
carbon_pipeline,power,FR-CH,1,9.27E-09
carbon_pipeline,power,FR-CH,2,1.22E-08
carbon_pipeline,power,FR-CH,3,1.51E-08
carbon_pipeline,power,FR-CH,4,1.81E-08
carbon_pipeline,power,FR-CH,5,2.13E-08
carbon_pipeline,power,FR-CH,6,2.47E-08
carbon_pipeline,power,FR-CH,7,2.85E-08
carbon_pipeline,power,FR-CH,8,3.29E-08
carbon_pipeline,power,FR-CH,9,3.81E-08
carbon_pipeline,power,FR-CH,10,4.45E-08
carbon_pipeline,power,FR-CH,11,5.27E-08
carbon_pipeline,power,FR-CH,12,6.44E-08
carbon_pipeline,power,FR-CH,13,8.38E-08
carbon_pipeline,power,FR-CH,14,1.50E-07
carbon_pipeline,power,FR-DE,0,3.79E-09
carbon_pipeline,power,FR-DE,1,5.88E-09
carbon_pipeline,power,FR-DE,2,7.75E-09
carbon_pipeline,power,FR-DE,3,9.62E-09
carbon_pipeline,power,FR-DE,4,1.16E-08
carbon_pipeline,power,FR-DE,5,1.37E-08
carbon_pipeline,power,FR-DE,6,1.61E-08
carbon_pipeline,power,FR-DE,7,1.89E-08
carbon_pipeline,power,FR-DE,8,2.20E-08
carbon_pipeline,power,FR-DE,9,2.58E-08
carbon_pipeline,power,FR-DE,10,3.04E-08
carbon_pipeline,power,FR-DE,11,3.63E-08
carbon_pipeline,power,FR-DE,12,4.47E-08
carbon_pipeline,power,FR-DE,13,5.99E-08
carbon_pipeline,power,FR-DE,14,1.29E-07
carbon_pipeline,power,FR-ES,0,2.53E-09
carbon_pipeline,power,FR-ES,1,4.05E-09
carbon_pipeline,power,FR-ES,2,5.44E-09
carbon_pipeline,power,FR-ES,3,6.83E-09
carbon_pipeline,power,FR-ES,4,8.30E-09
carbon_pipeline,power,FR-ES,5,9.91E-09
carbon_pipeline,power,FR-ES,6,1.17E-08
carbon_pipeline,power,FR-ES,7,1.37E-08
carbon_pipeline,power,FR-ES,8,1.61E-08
carbon_pipeline,power,FR-ES,9,1.89E-08
carbon_pipeline,power,FR-ES,10,2.24E-08
carbon_pipeline,power,FR-ES,11,2.69E-08
carbon_pipeline,power,FR-ES,12,3.33E-08
carbon_pipeline,power,FR-ES,13,4.39E-08
carbon_pipeline,power,FR-ES,14,7.94E-08
carbon_pipeline,power,FR-IT,0,3.12E-09
carbon_pipeline,power,FR-IT,1,4.86E-09
carbon_pipeline,power,FR-IT,2,6.42E-09
carbon_pipeline,power,FR-IT,3,8.01E-09
carbon_pipeline,power,FR-IT,4,9.69E-09
carbon_pipeline,power,FR-IT,5,1.15E-08
carbon_pipeline,power,FR-IT,6,1.36E-08
carbon_pipeline,power,FR-IT,7,1.59E-08
carbon_pipeline,power,FR-IT,8,1.86E-08
carbon_pipeline,power,FR-IT,9,2.18E-08
carbon_pipeline,power,FR-IT,10,2.57E-08
carbon_pipeline,power,FR-IT,11,3.08E-08
carbon_pipeline,power,FR-IT,12,3.80E-08
carbon_pipeline,power,FR-IT,13,5.10E-08
carbon_pipeline,power,FR-IT,14,1.07E-07
carbon_pipeline,power,FR-LU,0,6.62E-09
carbon_pipeline,power,FR-LU,1,1.02E-08
carbon_pipeline,power,FR-LU,2,1.33E-08
carbon_pipeline,power,FR-LU,3,1.64E-08
carbon_pipeline,power,FR-LU,4,1.95E-08
carbon_pipeline,power,FR-LU,5,2.29E-08
carbon_pipeline,power,FR-LU,6,2.67E-08
carbon_pipeline,power,FR-LU,7,3.10E-08
carbon_pipeline,power,FR-LU,8,3.61E-08
carbon_pipeline,power,FR-LU,9,4.21E-08
carbon_pipeline,power,FR-LU,10,4.95E-08
carbon_pipeline,power,FR-LU,11,5.92E-08
carbon_pipeline,power,FR-LU,12,7.32E-08
carbon_pipeline,power,FR-LU,13,1.00E-07
carbon_pipeline,power,FR-LU,14,4.05E-07
carbon_pipeline,power,FR-NO,0,1.37E-09
carbon_pipeline,power,FR-NO,1,2.12E-09
carbon_pipeline,power,FR-NO,2,2.80E-09
carbon_pipeline,power,FR-NO,3,3.49E-09
carbon_pipeline,power,FR-NO,4,4.22E-09
carbon_pipeline,power,FR-NO,5,5.01E-09
carbon_pipeline,power,FR-NO,6,5.90E-09
carbon_pipeline,power,FR-NO,7,6.91E-09
carbon_pipeline,power,FR-NO,8,8.09E-09
carbon_pipeline,power,FR-NO,9,9.47E-09
carbon_pipeline,power,FR-NO,10,1.12E-08
carbon_pipeline,power,FR-NO,11,1.34E-08
carbon_pipeline,power,FR-NO,12,1.65E-08
carbon_pipeline,power,FR-NO,13,2.22E-08
carbon_pipeline,power,FR-NO,14,4.94E-08
carbon_pipeline,power,FR-UK,0,3.55E-09
carbon_pipeline,power,FR-UK,1,5.52E-09
carbon_pipeline,power,FR-UK,2,7.30E-09
carbon_pipeline,power,FR-UK,3,9.10E-09
carbon_pipeline,power,FR-UK,4,1.10E-08
carbon_pipeline,power,FR-UK,5,1.32E-08
carbon_pipeline,power,FR-UK,6,1.56E-08
carbon_pipeline,power,FR-UK,7,1.84E-08
carbon_pipeline,power,FR-UK,8,2.17E-08
carbon_pipeline,power,FR-UK,9,2.57E-08
carbon_pipeline,power,FR-UK,10,3.05E-08
carbon_pipeline,power,FR-UK,11,3.68E-08
carbon_pipeline,power,FR-UK,12,4.62E-08
carbon_pipeline,power,FR-UK,13,6.63E-08
carbon_pipeline,power,FR-UK,14,2.32E-06
carbon_pipeline,power,HR-HU,0,8.27E-09
carbon_pipeline,power,HR-HU,1,1.27E-08
carbon_pipeline,power,HR-HU,2,1.67E-08
carbon_pipeline,power,HR-HU,3,2.05E-08
carbon_pipeline,power,HR-HU,4,2.45E-08
carbon_pipeline,power,HR-HU,5,2.87E-08
carbon_pipeline,power,HR-HU,6,3.32E-08
carbon_pipeline,power,HR-HU,7,3.83E-08
carbon_pipeline,power,HR-HU,8,4.42E-08
carbon_pipeline,power,HR-HU,9,5.13E-08
carbon_pipeline,power,HR-HU,10,6.00E-08
carbon_pipeline,power,HR-HU,11,7.14E-08
carbon_pipeline,power,HR-HU,12,8.73E-08
carbon_pipeline,power,HR-HU,13,1.13E-07
carbon_pipeline,power,HR-HU,14,1.99E-07
carbon_pipeline,power,HR-SI,0,1.48E-08
carbon_pipeline,power,HR-SI,1,2.28E-08
carbon_pipeline,power,HR-SI,2,3.00E-08
carbon_pipeline,power,HR-SI,3,3.69E-08
carbon_pipeline,power,HR-SI,4,4.41E-08
carbon_pipeline,power,HR-SI,5,5.18E-08
carbon_pipeline,power,HR-SI,6,6.01E-08
carbon_pipeline,power,HR-SI,7,6.94E-08
carbon_pipeline,power,HR-SI,8,8.01E-08
carbon_pipeline,power,HR-SI,9,9.29E-08
carbon_pipeline,power,HR-SI,10,1.09E-07
carbon_pipeline,power,HR-SI,11,1.29E-07
carbon_pipeline,power,HR-SI,12,1.59E-07
carbon_pipeline,power,HR-SI,13,2.08E-07
carbon_pipeline,power,HR-SI,14,4.21E-07
carbon_pipeline,power,HU-AT,0,7.13E-09
carbon_pipeline,power,HU-AT,1,1.11E-08
carbon_pipeline,power,HU-AT,2,1.47E-08
carbon_pipeline,power,HU-AT,3,1.82E-08
carbon_pipeline,power,HU-AT,4,2.20E-08
carbon_pipeline,power,HU-AT,5,2.62E-08
carbon_pipeline,power,HU-AT,6,3.09E-08
carbon_pipeline,power,HU-AT,7,3.61E-08
carbon_pipeline,power,HU-AT,8,4.21E-08
carbon_pipeline,power,HU-AT,9,4.91E-08
carbon_pipeline,power,HU-AT,10,5.78E-08
carbon_pipeline,power,HU-AT,11,6.88E-08
carbon_pipeline,power,HU-AT,12,8.47E-08
carbon_pipeline,power,HU-AT,13,1.13E-07
carbon_pipeline,power,HU-AT,14,3.21E-07
carbon_pipeline,power,HU-HR,0,9.50E-09
carbon_pipeline,power,HU-HR,1,1.50E-08
carbon_pipeline,power,HU-HR,2,2.00E-08
carbon_pipeline,power,HU-HR,3,2.54E-08
carbon_pipeline,power,HU-HR,4,3.14E-08
carbon_pipeline,power,HU-HR,5,3.85E-08
carbon_pipeline,power,HU-HR,6,4.71E-08
carbon_pipeline,power,HU-HR,7,5.75E-08
carbon_pipeline,power,HU-HR,8,7.01E-08
carbon_pipeline,power,HU-HR,9,8.46E-08
carbon_pipeline,power,HU-HR,10,1.02E-07
carbon_pipeline,power,HU-HR,11,1.25E-07
carbon_pipeline,power,HU-HR,12,1.61E-07
carbon_pipeline,power,HU-HR,13,2.57E-07
carbon_pipeline,power,HU-HR,14,0.027968099
carbon_pipeline,power,HU-RO,0,5.97E-09
carbon_pipeline,power,HU-RO,1,9.18E-09
carbon_pipeline,power,HU-RO,2,1.20E-08
carbon_pipeline,power,HU-RO,3,1.47E-08
carbon_pipeline,power,HU-RO,4,1.75E-08
carbon_pipeline,power,HU-RO,5,2.05E-08
carbon_pipeline,power,HU-RO,6,2.37E-08
carbon_pipeline,power,HU-RO,7,2.74E-08
carbon_pipeline,power,HU-RO,8,3.15E-08
carbon_pipeline,power,HU-RO,9,3.65E-08
carbon_pipeline,power,HU-RO,10,4.27E-08
carbon_pipeline,power,HU-RO,11,5.08E-08
carbon_pipeline,power,HU-RO,12,6.21E-08
carbon_pipeline,power,HU-RO,13,8.10E-08
carbon_pipeline,power,HU-RO,14,1.43E-07
carbon_pipeline,power,HU-SI,0,8.42E-09
carbon_pipeline,power,HU-SI,1,1.32E-08
carbon_pipeline,power,HU-SI,2,1.75E-08
carbon_pipeline,power,HU-SI,3,2.19E-08
carbon_pipeline,power,HU-SI,4,2.67E-08
carbon_pipeline,power,HU-SI,5,3.20E-08
carbon_pipeline,power,HU-SI,6,3.82E-08
carbon_pipeline,power,HU-SI,7,4.53E-08
carbon_pipeline,power,HU-SI,8,5.35E-08
carbon_pipeline,power,HU-SI,9,6.31E-08
carbon_pipeline,power,HU-SI,10,7.49E-08
carbon_pipeline,power,HU-SI,11,9.02E-08
carbon_pipeline,power,HU-SI,12,1.13E-07
carbon_pipeline,power,HU-SI,13,1.58E-07
carbon_pipeline,power,HU-SI,14,0.006604381
carbon_pipeline,power,HU-SK,0,1.78E-08
carbon_pipeline,power,HU-SK,1,2.76E-08
carbon_pipeline,power,HU-SK,2,3.65E-08
carbon_pipeline,power,HU-SK,3,4.53E-08
carbon_pipeline,power,HU-SK,4,5.46E-08
carbon_pipeline,power,HU-SK,5,6.48E-08
carbon_pipeline,power,HU-SK,6,7.61E-08
carbon_pipeline,power,HU-SK,7,8.88E-08
carbon_pipeline,power,HU-SK,8,1.03E-07
carbon_pipeline,power,HU-SK,9,1.21E-07
carbon_pipeline,power,HU-SK,10,1.42E-07
carbon_pipeline,power,HU-SK,11,1.71E-07
carbon_pipeline,power,HU-SK,12,2.12E-07
carbon_pipeline,power,HU-SK,13,2.87E-07
carbon_pipeline,power,HU-SK,14,1.12E-06
carbon_pipeline,power,IE-UK,0,7.71E-09
carbon_pipeline,power,IE-UK,1,1.19E-08
carbon_pipeline,power,IE-UK,2,1.57E-08
carbon_pipeline,power,IE-UK,3,1.94E-08
carbon_pipeline,power,IE-UK,4,2.33E-08
carbon_pipeline,power,IE-UK,5,2.75E-08
carbon_pipeline,power,IE-UK,6,3.22E-08
carbon_pipeline,power,IE-UK,7,3.73E-08
carbon_pipeline,power,IE-UK,8,4.33E-08
carbon_pipeline,power,IE-UK,9,5.04E-08
carbon_pipeline,power,IE-UK,10,5.91E-08
carbon_pipeline,power,IE-UK,11,7.03E-08
carbon_pipeline,power,IE-UK,12,8.60E-08
carbon_pipeline,power,IE-UK,13,1.12E-07
carbon_pipeline,power,IE-UK,14,1.97E-07
carbon_pipeline,power,IT-AT,0,5.32E-09
carbon_pipeline,power,IT-AT,1,8.22E-09
carbon_pipeline,power,IT-AT,2,1.08E-08
carbon_pipeline,power,IT-AT,3,1.33E-08
carbon_pipeline,power,IT-AT,4,1.59E-08
carbon_pipeline,power,IT-AT,5,1.87E-08
carbon_pipeline,power,IT-AT,6,2.18E-08
carbon_pipeline,power,IT-AT,7,2.52E-08
carbon_pipeline,power,IT-AT,8,2.91E-08
carbon_pipeline,power,IT-AT,9,3.38E-08
carbon_pipeline,power,IT-AT,10,3.95E-08
carbon_pipeline,power,IT-AT,11,4.69E-08
carbon_pipeline,power,IT-AT,12,5.73E-08
carbon_pipeline,power,IT-AT,13,7.43E-08
carbon_pipeline,power,IT-AT,14,1.29E-07
carbon_pipeline,power,IT-CH,0,5.21E-09
carbon_pipeline,power,IT-CH,1,8.03E-09
carbon_pipeline,power,IT-CH,2,1.05E-08
carbon_pipeline,power,IT-CH,3,1.29E-08
carbon_pipeline,power,IT-CH,4,1.54E-08
carbon_pipeline,power,IT-CH,5,1.81E-08
carbon_pipeline,power,IT-CH,6,2.09E-08
carbon_pipeline,power,IT-CH,7,2.41E-08
carbon_pipeline,power,IT-CH,8,2.77E-08
carbon_pipeline,power,IT-CH,9,3.20E-08
carbon_pipeline,power,IT-CH,10,3.73E-08
carbon_pipeline,power,IT-CH,11,4.42E-08
carbon_pipeline,power,IT-CH,12,5.39E-08
carbon_pipeline,power,IT-CH,13,7.00E-08
carbon_pipeline,power,IT-CH,14,1.22E-07
carbon_pipeline,power,IT-EL,0,3.02E-09
carbon_pipeline,power,IT-EL,1,4.66E-09
carbon_pipeline,power,IT-EL,2,6.10E-09
carbon_pipeline,power,IT-EL,3,7.52E-09
carbon_pipeline,power,IT-EL,4,9.01E-09
carbon_pipeline,power,IT-EL,5,1.06E-08
carbon_pipeline,power,IT-EL,6,1.23E-08
carbon_pipeline,power,IT-EL,7,1.43E-08
carbon_pipeline,power,IT-EL,8,1.65E-08
carbon_pipeline,power,IT-EL,9,1.93E-08
carbon_pipeline,power,IT-EL,10,2.26E-08
carbon_pipeline,power,IT-EL,11,2.70E-08
carbon_pipeline,power,IT-EL,12,3.30E-08
carbon_pipeline,power,IT-EL,13,4.29E-08
carbon_pipeline,power,IT-EL,14,7.35E-08
carbon_pipeline,power,IT-FR,0,3.16E-09
carbon_pipeline,power,IT-FR,1,4.89E-09
carbon_pipeline,power,IT-FR,2,6.42E-09
carbon_pipeline,power,IT-FR,3,7.93E-09
carbon_pipeline,power,IT-FR,4,9.50E-09
carbon_pipeline,power,IT-FR,5,1.12E-08
carbon_pipeline,power,IT-FR,6,1.31E-08
carbon_pipeline,power,IT-FR,7,1.51E-08
carbon_pipeline,power,IT-FR,8,1.75E-08
carbon_pipeline,power,IT-FR,9,2.03E-08
carbon_pipeline,power,IT-FR,10,2.38E-08
carbon_pipeline,power,IT-FR,11,2.83E-08
