carrier,node,time_operation,none
natural_gas_industry,HR,0,0.0
natural_gas_industry,HR,1,0.0
natural_gas_industry,HR,2,0.0
natural_gas_industry,HR,3,0.0
natural_gas_industry,HR,4,0.0
natural_gas_industry,HR,5,0.0
natural_gas_industry,HR,6,0.0
natural_gas_industry,HR,7,0.0
natural_gas_industry,HR,8,0.0
natural_gas_industry,HR,9,0.0
natural_gas_industry,HR,10,0.0
natural_gas_industry,HR,11,0.0
natural_gas_industry,HR,12,0.0
natural_gas_industry,HR,13,0.0
natural_gas_industry,HR,14,0.0
natural_gas_industry,HU,0,0.0
natural_gas_industry,HU,1,0.0
natural_gas_industry,HU,2,0.0
natural_gas_industry,HU,3,0.0
natural_gas_industry,HU,4,0.0
natural_gas_industry,HU,5,0.0
natural_gas_industry,HU,6,0.0
natural_gas_industry,HU,7,0.0
natural_gas_industry,HU,8,0.0
natural_gas_industry,HU,9,0.0
natural_gas_industry,HU,10,0.0
natural_gas_industry,HU,11,0.0
natural_gas_industry,HU,12,0.0
natural_gas_industry,HU,13,0.0
natural_gas_industry,HU,14,0.0
natural_gas_industry,IE,0,0.0
natural_gas_industry,IE,1,0.0
natural_gas_industry,IE,2,0.0
natural_gas_industry,IE,3,0.0
natural_gas_industry,IE,4,0.0
natural_gas_industry,IE,5,0.0
natural_gas_industry,IE,6,0.0
natural_gas_industry,IE,7,0.0
natural_gas_industry,IE,8,0.0
natural_gas_industry,IE,9,0.0
natural_gas_industry,IE,10,0.0
natural_gas_industry,IE,11,0.0
natural_gas_industry,IE,12,0.0
natural_gas_industry,IE,13,0.0
natural_gas_industry,IE,14,0.0
natural_gas_industry,IT,0,0.0
natural_gas_industry,IT,1,0.0
natural_gas_industry,IT,2,0.0
natural_gas_industry,IT,3,0.0
natural_gas_industry,IT,4,0.0
natural_gas_industry,IT,5,0.0
natural_gas_industry,IT,6,0.0
natural_gas_industry,IT,7,0.0
natural_gas_industry,IT,8,0.0
natural_gas_industry,IT,9,0.0
natural_gas_industry,IT,10,0.0
natural_gas_industry,IT,11,0.0
natural_gas_industry,IT,12,0.0
natural_gas_industry,IT,13,0.0
natural_gas_industry,IT,14,0.0
natural_gas_industry,LT,0,0.0
natural_gas_industry,LT,1,0.0
natural_gas_industry,LT,2,0.0
natural_gas_industry,LT,3,0.0
natural_gas_industry,LT,4,0.0
natural_gas_industry,LT,5,0.0
natural_gas_industry,LT,6,0.0
natural_gas_industry,LT,7,0.0
natural_gas_industry,LT,8,0.0
natural_gas_industry,LT,9,0.0
natural_gas_industry,LT,10,0.0
natural_gas_industry,LT,11,0.0
natural_gas_industry,LT,12,0.0
natural_gas_industry,LT,13,0.0
natural_gas_industry,LT,14,0.0
natural_gas_industry,LU,0,0.0
natural_gas_industry,LU,1,0.0
natural_gas_industry,LU,2,0.0
natural_gas_industry,LU,3,0.0
natural_gas_industry,LU,4,0.0
natural_gas_industry,LU,5,0.0
natural_gas_industry,LU,6,0.0
natural_gas_industry,LU,7,0.0
natural_gas_industry,LU,8,0.0
natural_gas_industry,LU,9,0.0
natural_gas_industry,LU,10,0.0
natural_gas_industry,LU,11,0.0
natural_gas_industry,LU,12,0.0
natural_gas_industry,LU,13,0.0
natural_gas_industry,LU,14,0.0
natural_gas_industry,LV,0,0.0
natural_gas_industry,LV,1,0.0
natural_gas_industry,LV,2,0.0
natural_gas_industry,LV,3,0.0
natural_gas_industry,LV,4,0.0
natural_gas_industry,LV,5,0.0
natural_gas_industry,LV,6,0.0
natural_gas_industry,LV,7,0.0
natural_gas_industry,LV,8,0.0
natural_gas_industry,LV,9,0.0
natural_gas_industry,LV,10,0.0
natural_gas_industry,LV,11,0.0
natural_gas_industry,LV,12,0.0
natural_gas_industry,LV,13,0.0
natural_gas_industry,LV,14,0.0
natural_gas_industry,NL,0,0.0
natural_gas_industry,NL,1,0.0
natural_gas_industry,NL,2,0.0
natural_gas_industry,NL,3,0.0
natural_gas_industry,NL,4,0.0
natural_gas_industry,NL,5,0.0
natural_gas_industry,NL,6,0.0
natural_gas_industry,NL,7,0.0
natural_gas_industry,NL,8,0.0
natural_gas_industry,NL,9,0.0
natural_gas_industry,NL,10,0.0
natural_gas_industry,NL,11,0.0
natural_gas_industry,NL,12,0.0
natural_gas_industry,NL,13,0.0
natural_gas_industry,NL,14,0.0
natural_gas_industry,NO,0,0.0
natural_gas_industry,NO,1,0.0
natural_gas_industry,NO,2,0.0
natural_gas_industry,NO,3,0.0
natural_gas_industry,NO,4,0.0
natural_gas_industry,NO,5,0.0
natural_gas_industry,NO,6,0.0
natural_gas_industry,NO,7,0.0
natural_gas_industry,NO,8,0.0
natural_gas_industry,NO,9,0.0
natural_gas_industry,NO,10,0.0
natural_gas_industry,NO,11,0.0
natural_gas_industry,NO,12,0.0
natural_gas_industry,NO,13,0.0
natural_gas_industry,NO,14,0.0
natural_gas_industry,PL,0,0.0
natural_gas_industry,PL,1,0.0
natural_gas_industry,PL,2,0.0
natural_gas_industry,PL,3,0.0
natural_gas_industry,PL,4,0.0
natural_gas_industry,PL,5,0.0
natural_gas_industry,PL,6,0.0
natural_gas_industry,PL,7,0.0
natural_gas_industry,PL,8,0.0
natural_gas_industry,PL,9,0.0
natural_gas_industry,PL,10,0.0
natural_gas_industry,PL,11,0.0
natural_gas_industry,PL,12,0.0
natural_gas_industry,PL,13,0.0
natural_gas_industry,PL,14,0.0
natural_gas_industry,PT,0,0.0
natural_gas_industry,PT,1,0.0
natural_gas_industry,PT,2,0.0
natural_gas_industry,PT,3,0.0
natural_gas_industry,PT,4,0.0
natural_gas_industry,PT,5,0.0
natural_gas_industry,PT,6,0.0
natural_gas_industry,PT,7,0.0
natural_gas_industry,PT,8,0.0
natural_gas_industry,PT,9,0.0
natural_gas_industry,PT,10,0.0
natural_gas_industry,PT,11,0.0
natural_gas_industry,PT,12,0.0
natural_gas_industry,PT,13,0.0
natural_gas_industry,PT,14,0.0
natural_gas_industry,RO,0,0.0
natural_gas_industry,RO,1,0.0
natural_gas_industry,RO,2,0.0
natural_gas_industry,RO,3,0.0
natural_gas_industry,RO,4,0.0
natural_gas_industry,RO,5,0.0
natural_gas_industry,RO,6,0.0
natural_gas_industry,RO,7,0.0
natural_gas_industry,RO,8,0.0
natural_gas_industry,RO,9,0.0
natural_gas_industry,RO,10,0.0
natural_gas_industry,RO,11,0.0
natural_gas_industry,RO,12,0.0
natural_gas_industry,RO,13,0.0
natural_gas_industry,RO,14,0.0
natural_gas_industry,SE,0,0.0
natural_gas_industry,SE,1,0.0
natural_gas_industry,SE,2,0.0
natural_gas_industry,SE,3,0.0
natural_gas_industry,SE,4,0.0
natural_gas_industry,SE,5,0.0
natural_gas_industry,SE,6,0.0
natural_gas_industry,SE,7,0.0
natural_gas_industry,SE,8,0.0
natural_gas_industry,SE,9,0.0
natural_gas_industry,SE,10,0.0
natural_gas_industry,SE,11,0.0
natural_gas_industry,SE,12,0.0
natural_gas_industry,SE,13,0.0
natural_gas_industry,SE,14,0.0
natural_gas_industry,SI,0,0.0
natural_gas_industry,SI,1,0.0
natural_gas_industry,SI,2,0.0
natural_gas_industry,SI,3,0.0
natural_gas_industry,SI,4,0.0
natural_gas_industry,SI,5,0.0
natural_gas_industry,SI,6,0.0
natural_gas_industry,SI,7,0.0
natural_gas_industry,SI,8,0.0
natural_gas_industry,SI,9,0.0
natural_gas_industry,SI,10,0.0
natural_gas_industry,SI,11,0.0
natural_gas_industry,SI,12,0.0
natural_gas_industry,SI,13,0.0
natural_gas_industry,SI,14,0.0
natural_gas_industry,SK,0,0.0
natural_gas_industry,SK,1,0.0
natural_gas_industry,SK,2,0.0
natural_gas_industry,SK,3,0.0
natural_gas_industry,SK,4,0.0
natural_gas_industry,SK,5,0.0
natural_gas_industry,SK,6,0.0
natural_gas_industry,SK,7,0.0
natural_gas_industry,SK,8,0.0
natural_gas_industry,SK,9,0.0
natural_gas_industry,SK,10,0.0
natural_gas_industry,SK,11,0.0
natural_gas_industry,SK,12,0.0
natural_gas_industry,SK,13,0.0
natural_gas_industry,SK,14,0.0
natural_gas_industry,UK,0,0.0
natural_gas_industry,UK,1,0.0
natural_gas_industry,UK,2,0.0
natural_gas_industry,UK,3,0.0
natural_gas_industry,UK,4,0.0
natural_gas_industry,UK,5,0.0
natural_gas_industry,UK,6,0.0
natural_gas_industry,UK,7,0.0
natural_gas_industry,UK,8,0.0
natural_gas_industry,UK,9,0.0
natural_gas_industry,UK,10,0.0
natural_gas_industry,UK,11,0.0
natural_gas_industry,UK,12,0.0
natural_gas_industry,UK,13,0.0
natural_gas_industry,UK,14,0.0
natural_gas,AT,0,0.8398919930951587
natural_gas,AT,1,0.8398919820606828
natural_gas,AT,2,0.8398919788631993
natural_gas,AT,3,0.839891976138073
natural_gas,AT,4,0.839891973611848
natural_gas,AT,5,0.8398919659886049
natural_gas,AT,6,0.8398919674509635
natural_gas,AT,7,0.8398919458483267
natural_gas,AT,8,0.8398919297242713
natural_gas,AT,9,0.839891897558406
natural_gas,AT,10,0.8398918962076998
natural_gas,AT,11,0.8398918523600755
natural_gas,AT,12,0.8398918336356803
natural_gas,AT,13,0.8398918536590918
natural_gas,AT,14,0.8398917008833666
natural_gas,BE,0,0.006047467699523234
natural_gas,BE,1,0.0060474562246391715
natural_gas,BE,2,0.0060474533299582295
natural_gas,BE,3,0.006047449808364976
natural_gas,BE,4,0.006047445846290932
natural_gas,BE,5,0.0060474343988989624
natural_gas,BE,6,0.006047435950319136
natural_gas,BE,7,0.006047398538475826
natural_gas,BE,8,0.006047401026924739
natural_gas,BE,9,0.006047373632737877
natural_gas,BE,10,0.006047371034531729
natural_gas,BE,11,0.0060473341437081
natural_gas,BE,12,0.006047315585844792
natural_gas,BE,13,0.006047337230406359
natural_gas,BE,14,0.0060471568370756975
natural_gas,BG,0,0.06347247083757077
natural_gas,BG,1,0.06293747656655388
natural_gas,BG,2,0.06260882902438382
natural_gas,BG,3,0.06248655342514508
natural_gas,BG,4,0.06236425670028388
natural_gas,BG,5,0.06236425286309008
natural_gas,BG,6,0.062364247173520924
natural_gas,BG,7,0.062425381249263244
natural_gas,BG,8,0.06254756527517233
natural_gas,BG,9,0.06266984690532687
natural_gas,BG,10,0.06266979510036283
natural_gas,BG,11,0.06266962680395496
natural_gas,BG,12,0.0626696474945266
natural_gas,BG,13,0.06266948380811281
natural_gas,BG,14,0.0626689787237027
natural_gas,CH,0,0.0
natural_gas,CH,1,0.0
natural_gas,CH,2,0.0
natural_gas,CH,3,0.0
natural_gas,CH,4,0.0
natural_gas,CH,5,0.0
natural_gas,CH,6,0.0
natural_gas,CH,7,0.0
natural_gas,CH,8,0.0
natural_gas,CH,9,0.0
natural_gas,CH,10,0.0
natural_gas,CH,11,0.0
natural_gas,CH,12,0.0
natural_gas,CH,13,0.0
natural_gas,CH,14,0.0
natural_gas,CZ,0,0.21591333957805917
natural_gas,CZ,1,0.21591332832179042
natural_gas,CZ,2,0.21591332504734112
natural_gas,CZ,3,0.21591332216989828
natural_gas,CZ,4,0.21591331958417212
natural_gas,CZ,5,0.2159133117198744
natural_gas,CZ,6,0.21591331304720032
natural_gas,CZ,7,0.2159132902818131
natural_gas,CZ,8,0.21591328187758219
natural_gas,CZ,9,0.21591327629363288
natural_gas,CZ,10,0.21591327440229705
natural_gas,CZ,11,0.21591324861031816
natural_gas,CZ,12,0.21591323520180708
natural_gas,CZ,13,0.21591324520923486
natural_gas,CZ,14,0.21591313858992717
natural_gas,DE,0,5.351446785071934
natural_gas,DE,1,5.306341261836064
natural_gas,DE,2,5.278633586441685
natural_gas,DE,3,5.268323752471866
natural_gas,DE,4,5.258013917722294
natural_gas,DE,5,5.258013908224366
natural_gas,DE,6,5.258013910412949
natural_gas,DE,7,5.263168794493849
natural_gas,DE,8,5.273478612614799
natural_gas,DE,9,5.283788436627371
natural_gas,DE,10,5.2837884331392075
natural_gas,DE,11,5.283788396428451
natural_gas,DE,12,5.283788376405035
natural_gas,DE,13,5.283788391303071
natural_gas,DE,14,5.283788249821676
natural_gas,DK,0,1.5811339905072266
natural_gas,DK,1,1.5811339799201871
natural_gas,DK,2,1.58113397613588
natural_gas,DK,3,1.5811339718533497
natural_gas,DK,4,1.5811339651731249
natural_gas,DK,5,1.5811339491694678
natural_gas,DK,6,1.5811339523254617
natural_gas,DK,7,1.5811338766242007
natural_gas,DK,8,1.5811338796646623
natural_gas,DK,9,1.5811338686268148
natural_gas,DK,10,1.5811338640762638
natural_gas,DK,11,1.5811338150310796
natural_gas,DK,12,1.5811337912359633
natural_gas,DK,13,1.5811338185978554
natural_gas,DK,14,1.5811336266273284
natural_gas,EE,0,0.0
natural_gas,EE,1,0.0
natural_gas,EE,2,0.0
natural_gas,EE,3,0.0
natural_gas,EE,4,0.0
natural_gas,EE,5,0.0
natural_gas,EE,6,0.0
natural_gas,EE,7,0.0
natural_gas,EE,8,0.0
natural_gas,EE,9,0.0
natural_gas,EE,10,0.0
natural_gas,EE,11,0.0
natural_gas,EE,12,0.0
natural_gas,EE,13,0.0
natural_gas,EE,14,0.0
natural_gas,EL,0,16.605158061156427
natural_gas,EL,1,16.605158049680817
natural_gas,EL,2,16.605158044497895
natural_gas,EL,3,16.605158041949522
natural_gas,EL,4,16.605158036345554
natural_gas,EL,5,16.605158017287426
natural_gas,EL,6,16.605158029897936
natural_gas,EL,7,16.605157901297407
natural_gas,EL,8,16.60515720880444
natural_gas,EL,9,16.223872215789072
natural_gas,EL,10,16.223872198939702
natural_gas,EL,11,16.223871935076716
natural_gas,EL,12,16.223872850231476
natural_gas,EL,13,16.057877978422102
natural_gas,EL,14,15.97945267254942
natural_gas,ES,0,13.656872509287544
natural_gas,ES,1,11.942787003595154
natural_gas,ES,2,11.165427409642438
natural_gas,ES,3,11.324793719008703
natural_gas,ES,4,11.484160027501776
natural_gas,ES,5,11.36393631522477
natural_gas,ES,6,11.243712603724623
natural_gas,ES,7,11.307319328414696
natural_gas,ES,8,11.554756491129602
natural_gas,ES,9,11.802193657018668
natural_gas,ES,10,11.80219365501422
natural_gas,ES,11,11.802193633617426
natural_gas,ES,12,11.802193619445113
natural_gas,ES,13,11.802193616495094
natural_gas,ES,14,11.802193515610917
natural_gas,FI,0,0.0
natural_gas,FI,1,0.0
natural_gas,FI,2,0.0
natural_gas,FI,3,0.0
natural_gas,FI,4,0.0
natural_gas,FI,5,0.0
natural_gas,FI,6,0.0
natural_gas,FI,7,0.0
natural_gas,FI,8,0.0
natural_gas,FI,9,0.0
natural_gas,FI,10,0.0
natural_gas,FI,11,0.0
natural_gas,FI,12,0.0
natural_gas,FI,13,0.0
natural_gas,FI,14,0.0
natural_gas,FR,0,0.020675667109500275
natural_gas,FR,1,0.020675655900490822
natural_gas,FR,2,0.020675653453815387
natural_gas,FR,3,0.02067565080541011
natural_gas,FR,4,0.020675648168626316
natural_gas,FR,5,0.020675639547265742
natural_gas,FR,6,0.02067564072464694
natural_gas,FR,7,0.02067561752311499
natural_gas,FR,8,0.020675619405267437
natural_gas,FR,9,0.020675602804027266
natural_gas,FR,10,0.02067560096030701
natural_gas,FR,11,0.020675574738941275
natural_gas,FR,12,0.02067556157868292
natural_gas,FR,13,0.02067557684685314
natural_gas,FR,14,0.02067545624403573
natural_gas,HR,0,0.936064482117142
natural_gas,HR,1,0.9360644711564383
natural_gas,HR,2,0.9360644680527197
natural_gas,HR,3,0.9360644653944608
natural_gas,HR,4,0.9360644630281493
natural_gas,HR,5,0.9360644568510006
natural_gas,HR,6,0.9360644571486455
natural_gas,HR,7,0.9360644444130399
natural_gas,HR,8,0.9360644222012109
natural_gas,HR,9,0.9360643929786605
natural_gas,HR,10,0.9360643836485545
natural_gas,HR,11,0.9360643475912326
natural_gas,HR,12,0.9360643294027626
natural_gas,HR,13,0.9360643478441892
natural_gas,HR,14,0.9360641680113359
natural_gas,HU,0,1.752939483655832
natural_gas,HU,1,1.738164546618233
natural_gas,HU,2,1.7290885175258728
natural_gas,HU,3,1.725711389152277
natural_gas,HU,4,1.7223342612346997
natural_gas,HU,5,1.7223342550435037
natural_gas,HU,6,1.7223342562969375
natural_gas,HU,7,1.724022803868788
natural_gas,HU,8,1.7273999192604734
natural_gas,HU,9,1.7307770245365162
natural_gas,HU,10,1.7307770061701957
natural_gas,HU,11,1.730776956071253
natural_gas,HU,12,1.7307769507480388
natural_gas,HU,13,1.7307769645313638
natural_gas,HU,14,1.7307768279334979
natural_gas,IE,0,2.1924649310440087
natural_gas,IE,1,2.192464919913006
natural_gas,IE,2,2.1924648927070094
natural_gas,IE,3,2.192464702770617
natural_gas,IE,4,2.1924649080160674
natural_gas,IE,5,2.1924648947074994
natural_gas,IE,6,2.1924648973846863
natural_gas,IE,7,2.1924643857966926
natural_gas,IE,8,2.1924644713388433
natural_gas,IE,9,2.095310596574076
natural_gas,IE,10,2.024313054039296
natural_gas,IE,11,2.024317517106608
natural_gas,IE,12,2.024326938198758
natural_gas,IE,13,2.192376230979461
natural_gas,IE,14,2.192380555006059
natural_gas,IT,0,34.342379087206616
natural_gas,IT,1,30.03203834866141
natural_gas,IT,2,28.077243955841126
natural_gas,IT,3,28.477995902896755
natural_gas,IT,4,28.878747848778968
natural_gas,IT,5,28.576426189769364
natural_gas,IT,6,28.274104546286065
natural_gas,IT,7,28.43405375530654
natural_gas,IT,8,29.056273839101532
natural_gas,IT,9,29.678493910331024
natural_gas,IT,10,29.678493903406423
natural_gas,IT,11,29.678493823746297
natural_gas,IT,12,29.678493763852092
natural_gas,IT,13,29.67849372144836
natural_gas,IT,14,29.678493233857797
natural_gas,LT,0,0.0
natural_gas,LT,1,0.0
natural_gas,LT,2,0.0
natural_gas,LT,3,0.0
natural_gas,LT,4,0.0
natural_gas,LT,5,0.0
natural_gas,LT,6,0.0
natural_gas,LT,7,0.0
natural_gas,LT,8,0.0
natural_gas,LT,9,0.0
natural_gas,LT,10,0.0
natural_gas,LT,11,0.0
natural_gas,LT,12,0.0
natural_gas,LT,13,0.0
natural_gas,LT,14,0.0
natural_gas,LU,0,0.0
natural_gas,LU,1,0.0
natural_gas,LU,2,0.0
natural_gas,LU,3,0.0
natural_gas,LU,4,0.0
natural_gas,LU,5,0.0
natural_gas,LU,6,0.0
natural_gas,LU,7,0.0
natural_gas,LU,8,0.0
natural_gas,LU,9,0.0
natural_gas,LU,10,0.0
natural_gas,LU,11,0.0
natural_gas,LU,12,0.0
natural_gas,LU,13,0.0
natural_gas,LU,14,0.0
natural_gas,LV,0,0.0
natural_gas,LV,1,0.0
natural_gas,LV,2,0.0
natural_gas,LV,3,0.0
natural_gas,LV,4,0.0
natural_gas,LV,5,0.0
natural_gas,LV,6,0.0
natural_gas,LV,7,0.0
natural_gas,LV,8,0.0
natural_gas,LV,9,0.0
natural_gas,LV,10,0.0
natural_gas,LV,11,0.0
natural_gas,LV,12,0.0
natural_gas,LV,13,0.0
natural_gas,LV,14,0.0
natural_gas,NL,0,22.915895754842527
natural_gas,NL,1,22.915895743151705
natural_gas,NL,2,22.915895738649308
natural_gas,NL,3,22.91589573602431
natural_gas,NL,4,22.915895731494324
natural_gas,NL,5,22.915895719742267
natural_gas,NL,6,22.915895722795472
natural_gas,NL,7,22.915895677221314
natural_gas,NL,8,22.91589568017645
natural_gas,NL,9,22.915895646515825
natural_gas,NL,10,22.915895641539183
natural_gas,NL,11,22.915895586925153
natural_gas,NL,12,22.9158955496629
natural_gas,NL,13,22.91589553633457
natural_gas,NL,14,22.915895329187347
natural_gas,NO,0,141.6345925060474
natural_gas,NO,1,141.63459250885865
natural_gas,NO,2,137.17366045273323
natural_gas,NO,3,128.25179634859617
natural_gas,NO,4,119.32993223097968
natural_gas,NO,5,108.17760206290218
natural_gas,NO,6,97.02527195167502
natural_gas,NO,7,85.87209680590665
natural_gas,NO,8,64.72556310602465
natural_gas,NO,9,51.05780934512999
natural_gas,NO,10,44.006564516558555
natural_gas,NO,11,42.96669958881995
natural_gas,NO,12,45.015250851629396
natural_gas,NO,13,38.8081082066773
natural_gas,NO,14,29.890526712765997
natural_gas,PL,0,4.509201240601507
natural_gas,PL,1,4.471194717093675
natural_gas,PL,2,4.447847856229456
natural_gas,PL,3,4.439160651121719
natural_gas,PL,4,4.43047344600598
natural_gas,PL,5,4.430473439064072
natural_gas,PL,6,4.430473440618479
natural_gas,PL,7,4.434817023578505
natural_gas,PL,8,4.443504219809253
natural_gas,PL,9,4.45219141785573
natural_gas,PL,10,4.4521914157602565
natural_gas,PL,11,4.452191391642831
natural_gas,PL,12,4.452191378636774
natural_gas,PL,13,4.452191388697734
natural_gas,PL,14,4.452191292898605
natural_gas,PT,0,0.0
natural_gas,PT,1,0.0
natural_gas,PT,2,0.0
natural_gas,PT,3,0.0
natural_gas,PT,4,0.0
natural_gas,PT,5,0.0
natural_gas,PT,6,0.0
natural_gas,PT,7,0.0
natural_gas,PT,8,0.0
natural_gas,PT,9,0.0
natural_gas,PT,10,0.0
natural_gas,PT,11,0.0
natural_gas,PT,12,0.0
natural_gas,PT,13,0.0
natural_gas,PT,14,0.0
natural_gas,RO,0,9.813152270670072
natural_gas,RO,1,9.730440561570147
natural_gas,RO,2,9.679631939758224
natural_gas,RO,3,9.660726411176093
natural_gas,RO,4,9.641820871220402
natural_gas,RO,5,9.641820873536608
natural_gas,RO,6,9.641820874638015
natural_gas,RO,7,9.65127362901466
natural_gas,RO,8,9.670179133844558
natural_gas,RO,9,9.689084622489057
natural_gas,RO,10,9.689084587749786
natural_gas,RO,11,9.689084498762575
natural_gas,RO,12,9.689084490698033
natural_gas,RO,13,9.689084480364972
natural_gas,RO,14,9.689084266214834
natural_gas,SE,0,0.0
natural_gas,SE,1,0.0
natural_gas,SE,2,0.0
natural_gas,SE,3,0.0
natural_gas,SE,4,0.0
natural_gas,SE,5,0.0
natural_gas,SE,6,0.0
natural_gas,SE,7,0.0
natural_gas,SE,8,0.0
natural_gas,SE,9,0.0
natural_gas,SE,10,0.0
natural_gas,SE,11,0.0
natural_gas,SE,12,0.0
natural_gas,SE,13,0.0
natural_gas,SE,14,0.0
natural_gas,SI,0,0.006144619692347071
natural_gas,SI,1,0.0061446088921386175
natural_gas,SI,2,0.006144605932319845
natural_gas,SI,3,0.006144603282602979
natural_gas,SI,4,0.006144601142599622
natural_gas,SI,5,0.006144591554229975
natural_gas,SI,6,0.006144591432723384
natural_gas,SI,7,0.006144576593347791
natural_gas,SI,8,0.006144549854657635
natural_gas,SI,9,0.0061445135019558865
natural_gas,SI,10,0.006144501948352145
natural_gas,SI,11,0.0061444602441428
natural_gas,SI,12,0.006144439371129971
natural_gas,SI,13,0.006144463411195257
natural_gas,SI,14,0.006144242469829715
natural_gas,SK,0,0.07260352387134197
natural_gas,SK,1,0.07199156271484139
natural_gas,SK,2,0.07161564744810171
natural_gas,SK,3,0.07147577049581037
natural_gas,SK,4,0.07133589414917335
natural_gas,SK,5,0.07133588748665481
natural_gas,SK,6,0.07133588850359829
natural_gas,SK,7,0.0714058082650386
natural_gas,SK,8,0.07154567680150772
natural_gas,SK,9,0.07168553112113761
natural_gas,SK,10,0.07168553014374865
natural_gas,SK,11,0.07168549994686903
natural_gas,SK,12,0.07168548668771173
natural_gas,SK,13,0.07168550248426138
natural_gas,SK,14,0.07168539654552396
natural_gas,UK,0,50.1920091042273
natural_gas,UK,1,50.19200909332238
natural_gas,UK,2,50.1920090892279
natural_gas,UK,3,50.19200908616728
natural_gas,UK,4,50.192009079421595
natural_gas,UK,5,50.19200906197995
natural_gas,UK,6,50.192009066429804
natural_gas,UK,7,50.19200898666755
natural_gas,UK,8,50.192008991239774
natural_gas,UK,9,50.192008919780896
natural_gas,UK,10,50.19200891085783
natural_gas,UK,11,50.19200881521268
natural_gas,UK,12,50.19200875494435
natural_gas,UK,13,50.19200863703538
natural_gas,UK,14,50.19200798405096
lignite,AT,0,4.007919089603366e-08
lignite,AT,1,4.50115578635063e-08
lignite,AT,2,4.8439749569011e-08
lignite,AT,3,4.9429075415707465e-08
lignite,AT,4,5.290989782252988e-08
lignite,AT,5,5.764283574021963e-08
lignite,AT,6,6.932152351562716e-08
lignite,AT,7,4.616643397470945e-08
lignite,AT,8,3.115931586913949e-08
lignite,AT,9,2.8601763099898498e-08
lignite,AT,10,2.353887934198729e-08
lignite,AT,11,8.5143161851417e-08
lignite,AT,12,1.1339631451204586e-07
lignite,AT,13,3.0725171562903074e-08
lignite,AT,14,3.472934427587291e-08
lignite,BE,0,1.4918048598336123e-07
lignite,BE,1,1.5599251985937455e-07
lignite,BE,2,1.612375220463484e-07
lignite,BE,3,1.62717901700806e-07
lignite,BE,4,2.0373333378462415e-07
lignite,BE,5,1.957676477011379e-07
lignite,BE,6,2.062980745916937e-07
lignite,BE,7,1.6903446808367162e-07
lignite,BE,8,6.794399329632483e-08
lignite,BE,9,4.623598095987253e-08
lignite,BE,10,2.820928462842504e-08
lignite,BE,11,1.7142818992181443e-07
lignite,BE,12,2.066797279319918e-07
lignite,BE,13,3.4264871702958583e-08
lignite,BE,14,3.4603955884292754e-08
lignite,BG,0,3.4592005589879613
lignite,BG,1,1.468735373466136
lignite,BG,2,1.4687353730024755
lignite,BG,3,1.468735404409429
lignite,BG,4,1.468735410297767
lignite,BG,5,1.4687354090650315
lignite,BG,6,1.4687354224819462
lignite,BG,7,1.4687353986756169
lignite,BG,8,1.0871517428185303e-07
lignite,BG,9,5.786178987934944e-08
lignite,BG,10,3.473085556805172e-08
lignite,BG,11,1.2317100539870849
lignite,BG,12,1.4687353032996864
lignite,BG,13,3.483571687425983e-08
lignite,BG,14,4.8545950530944485e-08
lignite,CH,0,4.0807867513277585e-08
lignite,CH,1,4.51989553649728e-08
lignite,CH,2,4.832054231897495e-08
lignite,CH,3,4.912068647371003e-08
lignite,CH,4,5.248737075935008e-08
lignite,CH,5,5.71349137027179e-08
lignite,CH,6,7.120441154675628e-08
lignite,CH,7,4.932566022173191e-08
lignite,CH,8,4.25866344143589e-08
lignite,CH,9,3.545155004055601e-08
lignite,CH,10,2.4949661668004113e-08
lignite,CH,11,9.358877018740541e-08
lignite,CH,12,1.247789552869713e-07
lignite,CH,13,3.2621083712924386e-08
lignite,CH,14,3.4911351392380625e-08
lignite,CZ,0,1.0997631694534677
lignite,CZ,1,1.0997631670233132
lignite,CZ,2,1.0997631637968688
lignite,CZ,3,0.7994396593924784
lignite,CZ,4,0.4786946318623677
lignite,CZ,5,0.4786946311424051
lignite,CZ,6,0.3776253520476968
lignite,CZ,7,6.818518721416796e-07
lignite,CZ,8,4.796642216750384e-08
lignite,CZ,9,3.6310974664223866e-08
lignite,CZ,10,1.7119101519395222e-08
lignite,CZ,11,4.431956716677154e-08
lignite,CZ,12,5.96989694195798e-08
lignite,CZ,13,2.0495643701916324e-08
lignite,CZ,14,2.91660905165081e-08
lignite,DE,0,25.193137493666057
lignite,DE,1,19.14743982535907
lignite,DE,2,12.063358963898827
lignite,DE,3,12.041899027875743
lignite,DE,4,11.154081379882522
lignite,DE,5,10.768725767794692
lignite,DE,6,7.326285048167289e-08
lignite,DE,7,1.6661806981641575e-08
lignite,DE,8,1.1968559308977968e-08
lignite,DE,9,1.2144855233481671e-08
lignite,DE,10,1.2695613457223578e-08
lignite,DE,11,1.3185389162030908e-07
lignite,DE,12,1.2628868356056559e-06
lignite,DE,13,3.265093179925222e-08
lignite,DE,14,3.295328670923517e-08
lignite,DK,0,7.718818396260784e-09
lignite,DK,1,1.1926029393812312e-08
lignite,DK,2,1.494791861360719e-08
lignite,DK,3,1.8686806559563734e-08
lignite,DK,4,1.529711585890991e-08
lignite,DK,5,1.532478717233663e-08
lignite,DK,6,1.3400642810959037e-08
lignite,DK,7,8.939878262093332e-09
lignite,DK,8,7.77000770044721e-09
lignite,DK,9,8.26000173724683e-09
