technology,capacity_type,location,year,none
natural_gas_boiler_DH,power,DK,12,7.673235575518432e-07
natural_gas_boiler_DH,power,DK,13,1.0923933981864007e-06
natural_gas_boiler_DH,power,DK,14,2.2462166951529787e-06
natural_gas_boiler_DH,power,EE,0,0.3838392153161474
natural_gas_boiler_DH,power,EE,1,0.3247129621569542
natural_gas_boiler_DH,power,EE,2,0.2762314938538634
natural_gas_boiler_DH,power,EE,3,0.17175264920873579
natural_gas_boiler_DH,power,EE,4,0.08398228754787819
natural_gas_boiler_DH,power,EE,5,0.08398231238600656
natural_gas_boiler_DH,power,EE,6,0.08398234258023742
natural_gas_boiler_DH,power,EE,7,0.06094440381513211
natural_gas_boiler_DH,power,EE,8,0.06094445189194178
natural_gas_boiler_DH,power,EE,9,0.06094451606668371
natural_gas_boiler_DH,power,EE,10,0.025573681355539758
natural_gas_boiler_DH,power,EE,11,5.3194619378152e-07
natural_gas_boiler_DH,power,EE,12,7.268580335322871e-07
natural_gas_boiler_DH,power,EE,13,1.0567436086242993e-06
natural_gas_boiler_DH,power,EE,14,2.2198581286048995e-06
natural_gas_boiler_DH,power,EL,0,0.029586133168486777
natural_gas_boiler_DH,power,EL,1,0.02958614813796655
natural_gas_boiler_DH,power,EL,2,0.029586164636563696
natural_gas_boiler_DH,power,EL,3,0.029586182897926062
natural_gas_boiler_DH,power,EL,4,0.029586203722378884
natural_gas_boiler_DH,power,EL,5,0.029586228671023205
natural_gas_boiler_DH,power,EL,6,0.02958625901314837
natural_gas_boiler_DH,power,EL,7,0.0295862967432689
natural_gas_boiler_DH,power,EL,8,0.0295863449420864
natural_gas_boiler_DH,power,EL,9,0.02958640920776683
natural_gas_boiler_DH,power,EL,10,0.02958650110039428
natural_gas_boiler_DH,power,EL,11,5.326879992688472e-07
natural_gas_boiler_DH,power,EL,12,7.271912013502234e-07
natural_gas_boiler_DH,power,EL,13,1.0572885749295597e-06
natural_gas_boiler_DH,power,EL,14,2.22028164494297e-06
natural_gas_boiler_DH,power,ES,0,6.882233185419816e-08
natural_gas_boiler_DH,power,ES,1,1.1338906801584071e-07
natural_gas_boiler_DH,power,ES,2,1.5113053149211812e-07
natural_gas_boiler_DH,power,ES,3,1.8700487383918017e-07
natural_gas_boiler_DH,power,ES,4,2.2401809785132332e-07
natural_gas_boiler_DH,power,ES,5,2.655749134841046e-07
natural_gas_boiler_DH,power,ES,6,3.1297642997661946e-07
natural_gas_boiler_DH,power,ES,7,3.680011409187273e-07
natural_gas_boiler_DH,power,ES,8,4.330241081314578e-07
natural_gas_boiler_DH,power,ES,9,5.120517692360757e-07
natural_gas_boiler_DH,power,ES,10,6.117542154914941e-07
natural_gas_boiler_DH,power,ES,11,7.448449552134893e-07
natural_gas_boiler_DH,power,ES,12,8.708204876516159e-07
natural_gas_boiler_DH,power,ES,13,1.1605396424231774e-06
natural_gas_boiler_DH,power,ES,14,2.2846895469200153e-06
natural_gas_boiler_DH,power,FI,0,1.0888232805734896
natural_gas_boiler_DH,power,FI,1,0.8168383643013656
natural_gas_boiler_DH,power,FI,2,0.8168383799640383
natural_gas_boiler_DH,power,FI,3,0.6688163421574514
natural_gas_boiler_DH,power,FI,4,0.6262123103923792
natural_gas_boiler_DH,power,FI,5,0.4057932196566916
natural_gas_boiler_DH,power,FI,6,0.40579324595759164
natural_gas_boiler_DH,power,FI,7,0.40579327761993433
natural_gas_boiler_DH,power,FI,8,0.4057933163245046
natural_gas_boiler_DH,power,FI,9,0.40579336487336487
natural_gas_boiler_DH,power,FI,10,0.14447056162495553
natural_gas_boiler_DH,power,FI,11,0.026065151896846585
natural_gas_boiler_DH,power,FI,12,0.026065268673599838
natural_gas_boiler_DH,power,FI,13,0.026065482845669872
natural_gas_boiler_DH,power,FI,14,0.02606622903221075
natural_gas_boiler_DH,power,FR,0,3.639293311521299
natural_gas_boiler_DH,power,FR,1,3.6392933296686656
natural_gas_boiler_DH,power,FR,2,1.5210024264584043
natural_gas_boiler_DH,power,FR,3,1.5210024495519894
natural_gas_boiler_DH,power,FR,4,1.0541597812801724
natural_gas_boiler_DH,power,FR,5,0.9649663692901248
natural_gas_boiler_DH,power,FR,6,0.9649664142923852
natural_gas_boiler_DH,power,FR,7,0.9649664772228081
natural_gas_boiler_DH,power,FR,8,0.9649665750949221
natural_gas_boiler_DH,power,FR,9,0.5157062910340912
natural_gas_boiler_DH,power,FR,10,0.29638424543860303
natural_gas_boiler_DH,power,FR,11,7.428699666475387e-07
natural_gas_boiler_DH,power,FR,12,9.259411312790346e-07
natural_gas_boiler_DH,power,FR,13,1.2484435795576378e-06
natural_gas_boiler_DH,power,FR,14,2.3786875101984374e-06
natural_gas_boiler_DH,power,HR,0,0.6082672228625702
natural_gas_boiler_DH,power,HR,1,0.6044218848906969
natural_gas_boiler_DH,power,HR,2,0.49993187978971926
natural_gas_boiler_DH,power,HR,3,0.43331345294629076
natural_gas_boiler_DH,power,HR,4,0.43331347384477026
natural_gas_boiler_DH,power,HR,5,0.3343775778518799
natural_gas_boiler_DH,power,HR,6,0.22665794975315123
natural_gas_boiler_DH,power,HR,7,0.14101945665618912
natural_gas_boiler_DH,power,HR,8,0.06928295559639816
natural_gas_boiler_DH,power,HR,9,0.02170801288052748
natural_gas_boiler_DH,power,HR,10,0.02170810517270773
natural_gas_boiler_DH,power,HR,11,5.354567822080521e-07
natural_gas_boiler_DH,power,HR,12,7.313439676036453e-07
natural_gas_boiler_DH,power,HR,13,1.0618812174178753e-06
natural_gas_boiler_DH,power,HR,14,2.226428587948644e-06
natural_gas_boiler_DH,power,HU,0,2.294120935144886
natural_gas_boiler_DH,power,HU,1,2.29057958958425
natural_gas_boiler_DH,power,HU,2,1.8377770238671318
natural_gas_boiler_DH,power,HU,3,1.6826720245450146
natural_gas_boiler_DH,power,HU,4,1.6030802134684832
natural_gas_boiler_DH,power,HU,5,1.3612792980611308
natural_gas_boiler_DH,power,HU,6,1.3558446066849132
natural_gas_boiler_DH,power,HU,7,1.2588378673501384
natural_gas_boiler_DH,power,HU,8,1.2552965464299848
natural_gas_boiler_DH,power,HU,9,1.1953506469745985
natural_gas_boiler_DH,power,HU,10,0.766728193049344
natural_gas_boiler_DH,power,HU,11,0.43040803995676324
natural_gas_boiler_DH,power,HU,12,0.43040815624874823
natural_gas_boiler_DH,power,HU,13,0.43040836963954426
natural_gas_boiler_DH,power,HU,14,0.43040911038863455
natural_gas_boiler_DH,power,IE,0,7.089828569077012e-08
natural_gas_boiler_DH,power,IE,1,1.1609289882472642e-07
natural_gas_boiler_DH,power,IE,2,1.5443739231762604e-07
natural_gas_boiler_DH,power,IE,3,1.908667895937359e-07
natural_gas_boiler_DH,power,IE,4,2.2848916632763038e-07
natural_gas_boiler_DH,power,IE,5,2.7098416016122686e-07
natural_gas_boiler_DH,power,IE,6,3.1968541682199594e-07
natural_gas_boiler_DH,power,IE,7,3.7644669145556044e-07
natural_gas_boiler_DH,power,IE,8,4.426058923455999e-07
natural_gas_boiler_DH,power,IE,9,5.224473999818994e-07
natural_gas_boiler_DH,power,IE,10,6.227927955278836e-07
natural_gas_boiler_DH,power,IE,11,7.56584870288809e-07
natural_gas_boiler_DH,power,IE,12,8.812250455753399e-07
natural_gas_boiler_DH,power,IE,13,1.1704547154540736e-06
natural_gas_boiler_DH,power,IE,14,2.2936051395596047e-06
natural_gas_boiler_DH,power,IT,0,3.8752001301703034
natural_gas_boiler_DH,power,IT,1,3.87520014507479
natural_gas_boiler_DH,power,IT,2,3.8752001616077694
natural_gas_boiler_DH,power,IT,3,3.8752001799564533
natural_gas_boiler_DH,power,IT,4,3.8752002009030906
natural_gas_boiler_DH,power,IT,5,3.8752002260244205
natural_gas_boiler_DH,power,IT,6,3.8752002565974144
natural_gas_boiler_DH,power,IT,7,2.194378025872731
natural_gas_boiler_DH,power,IT,8,1.0439611173546521
natural_gas_boiler_DH,power,IT,9,0.8359992597882234
natural_gas_boiler_DH,power,IT,10,0.02465869274031659
natural_gas_boiler_DH,power,IT,11,5.344966355046422e-07
natural_gas_boiler_DH,power,IT,12,7.299682848725636e-07
natural_gas_boiler_DH,power,IT,13,1.06045915938057e-06
natural_gas_boiler_DH,power,IT,14,2.222864131461914e-06
natural_gas_boiler_DH,power,LT,0,0.5265617762498656
natural_gas_boiler_DH,power,LT,1,0.5046423065844415
natural_gas_boiler_DH,power,LT,2,0.4361271005956331
natural_gas_boiler_DH,power,LT,3,0.20300662059930966
natural_gas_boiler_DH,power,LT,4,0.20300664242133418
natural_gas_boiler_DH,power,LT,5,0.18690151906500732
natural_gas_boiler_DH,power,LT,6,0.01398324645475043
natural_gas_boiler_DH,power,LT,7,0.013983287555168563
natural_gas_boiler_DH,power,LT,8,0.013983341231126645
natural_gas_boiler_DH,power,LT,9,0.013983415559774675
natural_gas_boiler_DH,power,LT,10,4.3366590832488867e-07
natural_gas_boiler_DH,power,LT,11,5.786496828167297e-07
natural_gas_boiler_DH,power,LT,12,7.664226531798578e-07
natural_gas_boiler_DH,power,LT,13,1.0899564250683803e-06
natural_gas_boiler_DH,power,LT,14,2.2441388678905026e-06
natural_gas_boiler_DH,power,LU,0,0.1117351774147453
natural_gas_boiler_DH,power,LU,1,0.11173519955037733
natural_gas_boiler_DH,power,LU,2,0.11173522247099929
natural_gas_boiler_DH,power,LU,3,0.11173524846588699
natural_gas_boiler_DH,power,LU,4,0.11173527978644801
natural_gas_boiler_DH,power,LU,5,0.09193220838917524
natural_gas_boiler_DH,power,LU,6,0.06475135440825204
natural_gas_boiler_DH,power,LU,7,3.117530027649416e-07
natural_gas_boiler_DH,power,LU,8,4.090106795437749e-07
natural_gas_boiler_DH,power,LU,9,5.243749884935578e-07
natural_gas_boiler_DH,power,LU,10,6.718701962572479e-07
natural_gas_boiler_DH,power,LU,11,8.958499050352915e-07
natural_gas_boiler_DH,power,LU,12,1.316769245773373e-06
natural_gas_boiler_DH,power,LU,13,0.0306464025821434
natural_gas_boiler_DH,power,LU,14,0.03064713538257364
natural_gas_boiler_DH,power,LV,0,0.8401403485533255
natural_gas_boiler_DH,power,LV,1,0.5129841008430455
natural_gas_boiler_DH,power,LV,2,0.4100689552515252
natural_gas_boiler_DH,power,LV,3,0.4049331034153853
natural_gas_boiler_DH,power,LV,4,0.36493232489748206
natural_gas_boiler_DH,power,LV,5,0.36324926345898234
natural_gas_boiler_DH,power,LV,6,0.16599855489784582
natural_gas_boiler_DH,power,LV,7,0.16599858733246453
natural_gas_boiler_DH,power,LV,8,0.1659986271144975
natural_gas_boiler_DH,power,LV,9,0.1504494907524479
natural_gas_boiler_DH,power,LV,10,0.15044955506675803
natural_gas_boiler_DH,power,LV,11,0.1504496425589665
natural_gas_boiler_DH,power,LV,12,0.15044975928282767
natural_gas_boiler_DH,power,LV,13,0.1504499730377995
natural_gas_boiler_DH,power,LV,14,0.150450718714573
natural_gas_boiler_DH,power,NL,0,1.0310776995121325
natural_gas_boiler_DH,power,NL,1,0.9482500510170141
natural_gas_boiler_DH,power,NL,2,0.7498212603955976
natural_gas_boiler_DH,power,NL,3,0.7498212788619014
natural_gas_boiler_DH,power,NL,4,0.4836341109863018
natural_gas_boiler_DH,power,NL,5,0.3870698832363058
natural_gas_boiler_DH,power,NL,6,0.22298205882457703
natural_gas_boiler_DH,power,NL,7,0.15661153439012385
natural_gas_boiler_DH,power,NL,8,0.11335066920217382
natural_gas_boiler_DH,power,NL,9,0.11335073339519286
natural_gas_boiler_DH,power,NL,10,0.031759446819280265
natural_gas_boiler_DH,power,NL,11,5.338373076659981e-07
natural_gas_boiler_DH,power,NL,12,7.284145522145918e-07
natural_gas_boiler_DH,power,NL,13,1.0583306581191938e-06
natural_gas_boiler_DH,power,NL,14,2.2214641898362996e-06
natural_gas_boiler_DH,power,NO,0,0.02805731558508735
natural_gas_boiler_DH,power,NO,1,0.028057331108084397
natural_gas_boiler_DH,power,NO,2,0.028057348263559472
natural_gas_boiler_DH,power,NO,3,0.0280573673256986
natural_gas_boiler_DH,power,NO,4,0.028057389192324728
natural_gas_boiler_DH,power,NO,5,0.028057415642252958
natural_gas_boiler_DH,power,NO,6,0.018862180322752716
natural_gas_boiler_DH,power,NO,7,0.018862221488742677
natural_gas_boiler_DH,power,NO,8,0.018862275346613982
natural_gas_boiler_DH,power,NO,9,0.009040127517207518
natural_gas_boiler_DH,power,NO,10,4.322752549820109e-07
natural_gas_boiler_DH,power,NO,11,5.783378044346293e-07
natural_gas_boiler_DH,power,NO,12,7.674286362627039e-07
natural_gas_boiler_DH,power,NO,13,1.0925895067316603e-06
natural_gas_boiler_DH,power,NO,14,2.2471691074853885e-06
natural_gas_boiler_DH,power,PL,0,2.680693064728065
natural_gas_boiler_DH,power,PL,1,2.5238437485168186
natural_gas_boiler_DH,power,PL,2,2.254684413365159
natural_gas_boiler_DH,power,PL,3,2.0496197543626433
natural_gas_boiler_DH,power,PL,4,1.961370518003561
natural_gas_boiler_DH,power,PL,5,1.6332942583650936
natural_gas_boiler_DH,power,PL,6,1.489360837053758
natural_gas_boiler_DH,power,PL,7,1.3815958858244421
natural_gas_boiler_DH,power,PL,8,1.3477145736597596
natural_gas_boiler_DH,power,PL,9,0.8102650381232483
natural_gas_boiler_DH,power,PL,10,0.38467101731795555
natural_gas_boiler_DH,power,PL,11,5.343268269477017e-07
natural_gas_boiler_DH,power,PL,12,7.284179369557934e-07
natural_gas_boiler_DH,power,PL,13,1.0581735159539806e-06
natural_gas_boiler_DH,power,PL,14,2.2204978017533313e-06
natural_gas_boiler_DH,power,PT,0,0.029340979005786725
natural_gas_boiler_DH,power,PT,1,0.02934099453993955
natural_gas_boiler_DH,power,PT,2,0.029341011711362462
natural_gas_boiler_DH,power,PT,3,0.029341030815316214
natural_gas_boiler_DH,power,PT,4,0.029341052752465093
natural_gas_boiler_DH,power,PT,5,0.029341079339825996
natural_gas_boiler_DH,power,PT,6,0.021558401798998063
natural_gas_boiler_DH,power,PT,7,0.007205992360335914
natural_gas_boiler_DH,power,PT,8,0.0031862109886461273
natural_gas_boiler_DH,power,PT,9,0.0031862865078084745
natural_gas_boiler_DH,power,PT,10,4.364578276854024e-07
natural_gas_boiler_DH,power,PT,11,5.845746050717607e-07
natural_gas_boiler_DH,power,PT,12,7.74077818432997e-07
natural_gas_boiler_DH,power,PT,13,1.0994590703004781e-06
natural_gas_boiler_DH,power,PT,14,2.2533625175126694e-06
natural_gas_boiler_DH,power,RO,0,0.7915385934003337
natural_gas_boiler_DH,power,RO,1,0.6386047031523869
natural_gas_boiler_DH,power,RO,2,0.6386047203642661
natural_gas_boiler_DH,power,RO,3,0.6386047391915658
natural_gas_boiler_DH,power,RO,4,0.6386047605868124
natural_gas_boiler_DH,power,RO,5,0.44325114624813383
natural_gas_boiler_DH,power,RO,6,0.44325117744588904
natural_gas_boiler_DH,power,RO,7,0.392820271764863
natural_gas_boiler_DH,power,RO,8,0.3928203217846403
natural_gas_boiler_DH,power,RO,9,0.3139042238420631
natural_gas_boiler_DH,power,RO,10,0.3118623756019275
natural_gas_boiler_DH,power,RO,11,0.283766991270662
natural_gas_boiler_DH,power,RO,12,1.0013131842903746e-06
natural_gas_boiler_DH,power,RO,13,4.796382291807776e-06
natural_gas_boiler_DH,power,RO,14,5.682130992988774e-06
natural_gas_boiler_DH,power,SE,0,0.4121213462159758
natural_gas_boiler_DH,power,SE,1,0.4121213626822578
natural_gas_boiler_DH,power,SE,2,0.412121380619362
natural_gas_boiler_DH,power,SE,3,0.41212140038303596
natural_gas_boiler_DH,power,SE,4,0.4121214229745684
natural_gas_boiler_DH,power,SE,5,0.41212145029039526
natural_gas_boiler_DH,power,SE,6,0.19740721342523998
natural_gas_boiler_DH,power,SE,7,0.19740725569980797
natural_gas_boiler_DH,power,SE,8,0.18962979788751796
natural_gas_boiler_DH,power,SE,9,0.06874326975631799
natural_gas_boiler_DH,power,SE,10,4.458814343035726e-07
natural_gas_boiler_DH,power,SE,11,5.94035165071898e-07
natural_gas_boiler_DH,power,SE,12,7.846519814904766e-07
natural_gas_boiler_DH,power,SE,13,1.1078517257888589e-06
natural_gas_boiler_DH,power,SE,14,2.2573268115702204e-06
natural_gas_boiler_DH,power,SI,0,0.18042788201263085
natural_gas_boiler_DH,power,SI,1,0.15098445424782106
natural_gas_boiler_DH,power,SI,2,0.1509844695869419
natural_gas_boiler_DH,power,SI,3,0.1467877099974533
natural_gas_boiler_DH,power,SI,4,0.13625957330869976
natural_gas_boiler_DH,power,SI,5,0.13625959519311948
natural_gas_boiler_DH,power,SI,6,0.12442284624672516
natural_gas_boiler_DH,power,SI,7,0.10388852772179785
natural_gas_boiler_DH,power,SI,8,0.10388856604087363
natural_gas_boiler_DH,power,SI,9,0.10003124029030869
natural_gas_boiler_DH,power,SI,10,0.06364577949633843
natural_gas_boiler_DH,power,SI,11,0.0045196272493119565
natural_gas_boiler_DH,power,SI,12,0.004519740599701199
natural_gas_boiler_DH,power,SI,13,0.004519944468445295
natural_gas_boiler_DH,power,SI,14,0.004520713590752538
natural_gas_boiler_DH,power,SK,0,0.7691567044361353
natural_gas_boiler_DH,power,SK,1,0.7691567222377402
natural_gas_boiler_DH,power,SK,2,0.3070847714048484
natural_gas_boiler_DH,power,SK,3,0.21620487828249865
natural_gas_boiler_DH,power,SK,4,0.2162049041216207
natural_gas_boiler_DH,power,SK,5,0.21620493649269895
natural_gas_boiler_DH,power,SK,6,0.21620497842549913
natural_gas_boiler_DH,power,SK,7,0.1875623078385573
natural_gas_boiler_DH,power,SK,8,0.1591114735029716
natural_gas_boiler_DH,power,SK,9,0.13516394241669988
natural_gas_boiler_DH,power,SK,10,0.04241999252787644
natural_gas_boiler_DH,power,SK,11,7.07819600409301e-07
natural_gas_boiler_DH,power,SK,12,8.919994043860688e-07
natural_gas_boiler_DH,power,SK,13,1.2128052075269887e-06
natural_gas_boiler_DH,power,SK,14,2.351898574053832e-06
natural_gas_boiler_DH,power,UK,0,2.118617709871822
natural_gas_boiler_DH,power,UK,1,1.2897217566159749
natural_gas_boiler_DH,power,UK,2,1.2897217740549565
natural_gas_boiler_DH,power,UK,3,1.2897217933309122
natural_gas_boiler_DH,power,UK,4,1.1551436679163956
natural_gas_boiler_DH,power,UK,5,1.0733160688237973
natural_gas_boiler_DH,power,UK,6,1.0249211088891381
natural_gas_boiler_DH,power,UK,7,0.830328341548739
natural_gas_boiler_DH,power,UK,8,0.11865104697930785
natural_gas_boiler_DH,power,UK,9,0.024894405208339652
natural_gas_boiler_DH,power,UK,10,4.320344959841514e-07
natural_gas_boiler_DH,power,UK,11,5.7755859271476e-07
natural_gas_boiler_DH,power,UK,12,7.685399097751896e-07
natural_gas_boiler_DH,power,UK,13,1.0935661749924248e-06
natural_gas_boiler_DH,power,UK,14,2.24711150002866e-06
natural_gas_turbine,power,AT,0,0.9535000015872139
natural_gas_turbine,power,AT,1,0.9535000034512334
natural_gas_turbine,power,AT,2,0.8395000056665151
natural_gas_turbine,power,AT,3,0.83950000832854
natural_gas_turbine,power,AT,4,0.8395000115740945
natural_gas_turbine,power,AT,5,0.8395000156017944
natural_gas_turbine,power,AT,6,0.839000020735861
natural_gas_turbine,power,AT,7,0.8380000275261272
natural_gas_turbine,power,AT,8,0.8380000370983182
natural_gas_turbine,power,AT,9,0.8380000522417239
natural_gas_turbine,power,AT,10,8.395655462368314e-08
natural_gas_turbine,power,AT,11,1.3553670010863187e-07
natural_gas_turbine,power,AT,12,1.8565204283192095e-07
natural_gas_turbine,power,AT,13,2.2953977288955204e-07
natural_gas_turbine,power,AT,14,3.7426950571352714e-07
natural_gas_turbine,power,BE,0,3.1971000032229013
natural_gas_turbine,power,BE,1,2.7171000077951755
natural_gas_turbine,power,BE,2,2.358100015086237
natural_gas_turbine,power,BE,3,1.9853000307352158
natural_gas_turbine,power,BE,4,2.2109087087237307
natural_gas_turbine,power,BE,5,2.2109087152356897
natural_gas_turbine,power,BE,6,2.2109087251537853
natural_gas_turbine,power,BE,7,2.077908734608659
natural_gas_turbine,power,BE,8,1.7739087443725015
natural_gas_turbine,power,BE,9,1.0369087552748386
natural_gas_turbine,power,BE,10,0.6169087698086828
natural_gas_turbine,power,BE,11,0.610608795752749
natural_gas_turbine,power,BE,12,0.6106088260935421
natural_gas_turbine,power,BE,13,0.6106088570452651
natural_gas_turbine,power,BE,14,0.6106089597078668
natural_gas_turbine,power,BG,0,0.01800000423900201
natural_gas_turbine,power,BG,1,0.018000010912115432
natural_gas_turbine,power,BG,2,0.018000025090878426
natural_gas_turbine,power,BG,3,1.735406322518195
natural_gas_turbine,power,BG,4,1.7354064178793414
natural_gas_turbine,power,BG,5,1.7354064490580905
natural_gas_turbine,power,BG,6,1.8502004190555867
natural_gas_turbine,power,BG,7,1.8502004335565372
natural_gas_turbine,power,BG,8,1.8502004455841798
natural_gas_turbine,power,BG,9,1.85020045779501
natural_gas_turbine,power,BG,10,1.8502004735326683
natural_gas_turbine,power,BG,11,1.8502005003239828
natural_gas_turbine,power,BG,12,1.8502005322246828
natural_gas_turbine,power,BG,13,1.8502005629016278
natural_gas_turbine,power,BG,14,1.8502006657047687
natural_gas_turbine,power,CH,0,0.05225000193642327
natural_gas_turbine,power,CH,1,0.052250004258312194
natural_gas_turbine,power,CH,2,0.052250007045574004
natural_gas_turbine,power,CH,3,0.05225001050646223
natural_gas_turbine,power,CH,4,0.05225001495421442
natural_gas_turbine,power,CH,5,0.052250020944259214
natural_gas_turbine,power,CH,6,0.052250029675600475
natural_gas_turbine,power,CH,7,0.05225004381578325
natural_gas_turbine,power,CH,8,7.434583796142254e-08
natural_gas_turbine,power,CH,9,9.844065550824212e-08
natural_gas_turbine,power,CH,10,1.2678011779534928e-07
natural_gas_turbine,power,CH,11,1.8446265272511657e-07
natural_gas_turbine,power,CH,12,2.3789041905296895e-07
natural_gas_turbine,power,CH,13,2.8099483821223306e-07
natural_gas_turbine,power,CH,14,4.2208796450108316e-07
natural_gas_turbine,power,CZ,0,0.9419500015085479
natural_gas_turbine,power,CZ,1,0.9419500032668061
natural_gas_turbine,power,CZ,2,0.9401500053341092
natural_gas_turbine,power,CZ,3,0.8451500077853654
natural_gas_turbine,power,CZ,4,0.8451500107237752
natural_gas_turbine,power,CZ,5,0.8451500142908686
natural_gas_turbine,power,CZ,6,0.8451500187007542
natural_gas_turbine,power,CZ,7,0.8451500242821108
natural_gas_turbine,power,CZ,8,0.8451500313657124
natural_gas_turbine,power,CZ,9,0.8451500410886016
natural_gas_turbine,power,CZ,10,0.8451500557557575
natural_gas_turbine,power,CZ,11,8.285965895315715e-08
natural_gas_turbine,power,CZ,12,1.1498869606791682e-07
natural_gas_turbine,power,CZ,13,1.605246871156929e-07
natural_gas_turbine,power,CZ,14,3.157682340641002e-07
natural_gas_turbine,power,DE,0,12.058915801424748
natural_gas_turbine,power,DE,1,11.054115803061062
natural_gas_turbine,power,DE,2,9.065315804954587
natural_gas_turbine,power,DE,3,8.499815807158274
natural_gas_turbine,power,DE,4,7.528015809740664
natural_gas_turbine,power,DE,5,7.137615812790935
natural_gas_turbine,power,DE,6,5.811675016435739
natural_gas_turbine,power,DE,7,4.4429750208515975
natural_gas_turbine,power,DE,8,3.5234750263162287
natural_gas_turbine,power,DE,9,3.0713750332672163
natural_gas_turbine,power,DE,10,1.9837750424825822
natural_gas_turbine,power,DE,11,1.6503750555195693
natural_gas_turbine,power,DE,12,1.0222750762492483
natural_gas_turbine,power,DE,13,0.3640001114755573
natural_gas_turbine,power,DE,14,2.8053479214277863e-07
natural_gas_turbine,power,DK,0,0.21550000253502932
natural_gas_turbine,power,DK,1,0.21550000585861268
natural_gas_turbine,power,DK,2,0.037050010403062675
natural_gas_turbine,power,DK,3,1.718625085346716e-08
natural_gas_turbine,power,DK,4,2.342248381878005e-08
natural_gas_turbine,power,DK,5,2.988171065994192e-08
natural_gas_turbine,power,DK,6,3.690363677520652e-08
natural_gas_turbine,power,DK,7,4.480418458799461e-08
natural_gas_turbine,power,DK,8,5.3975076674304536e-08
natural_gas_turbine,power,DK,9,6.495853996253774e-08
natural_gas_turbine,power,DK,10,7.860313982874238e-08
natural_gas_turbine,power,DK,11,9.655449510696098e-08
natural_gas_turbine,power,DK,12,1.2235193539973058e-07
natural_gas_turbine,power,DK,13,1.6594452569909104e-07
natural_gas_turbine,power,DK,14,3.166907128009066e-07
natural_gas_turbine,power,EE,0,0.5206000014728498
natural_gas_turbine,power,EE,1,0.5206000031900657
natural_gas_turbine,power,EE,2,0.5206000051990675
natural_gas_turbine,power,EE,3,0.5206000075654876
natural_gas_turbine,power,EE,4,0.5206000103787249
natural_gas_turbine,power,EE,5,0.5206000137587623
natural_gas_turbine,power,EE,6,0.5149000178818682
natural_gas_turbine,power,EE,7,0.514900023005438
natural_gas_turbine,power,EE,8,0.5149000295638396
natural_gas_turbine,power,EE,9,0.5130000383225481
natural_gas_turbine,power,EE,10,0.39300005087136086
natural_gas_turbine,power,EE,11,7.153362164493988e-08
natural_gas_turbine,power,EE,12,9.965046874306485e-08
natural_gas_turbine,power,EE,13,1.4541039331764127e-07
natural_gas_turbine,power,EE,14,3.007619580186783e-07
natural_gas_turbine,power,EL,0,3.370042001530206
natural_gas_turbine,power,EL,1,3.3700420033055254
natural_gas_turbine,power,EL,2,3.370042005382764
natural_gas_turbine,power,EL,3,3.3700420078361666
natural_gas_turbine,power,EL,4,3.3700420107688993
natural_gas_turbine,power,EL,5,2.8937420143241757
natural_gas_turbine,power,EL,6,2.745980018722085
natural_gas_turbine,power,EL,7,1.615600024302888
natural_gas_turbine,power,EL,8,1.281600031663781
natural_gas_turbine,power,EL,9,0.4366000419556708
natural_gas_turbine,power,EL,10,5.792801791593176e-08
natural_gas_turbine,power,EL,11,7.779004015535546e-08
natural_gas_turbine,power,EL,12,1.0528416596726354e-07
natural_gas_turbine,power,EL,13,1.5051450958575403e-07
natural_gas_turbine,power,EL,14,3.048541295494626e-07
natural_gas_turbine,power,ES,0,22.555064001551894
natural_gas_turbine,power,ES,1,22.274764003323092
natural_gas_turbine,power,ES,2,21.953184005401123
natural_gas_turbine,power,ES,3,21.539049007863856
natural_gas_turbine,power,ES,4,20.203669010816583
natural_gas_turbine,power,ES,5,16.446619014405783
natural_gas_turbine,power,ES,6,10.395819018852086
natural_gas_turbine,power,ES,7,3.40354902449549
natural_gas_turbine,power,ES,8,0.938880031963978
natural_gas_turbine,power,ES,9,0.01318004248159804
natural_gas_turbine,power,ES,10,5.898669894812435e-08
natural_gas_turbine,power,ES,11,7.94034073103718e-08
natural_gas_turbine,power,ES,12,1.0731781074713648e-07
natural_gas_turbine,power,ES,13,1.5267509887576867e-07
natural_gas_turbine,power,ES,14,3.075207317720501e-07
natural_gas_turbine,power,FI,0,8.2473109672641e-09
natural_gas_turbine,power,FI,1,1.3809386625007548e-08
natural_gas_turbine,power,FI,2,1.8775020723413247e-08
natural_gas_turbine,power,FI,3,2.37827528451981e-08
natural_gas_turbine,power,FI,4,2.9099062393751125e-08
natural_gas_turbine,power,FI,5,3.4945039554397313e-08
natural_gas_turbine,power,FI,6,4.151868122870072e-08
natural_gas_turbine,power,FI,7,4.906454076379533e-08
natural_gas_turbine,power,FI,8,5.7941477341877505e-08
natural_gas_turbine,power,FI,9,6.86682787625497e-08
natural_gas_turbine,power,FI,10,8.208207113288162e-08
natural_gas_turbine,power,FI,11,9.981592059185838e-08
natural_gas_turbine,power,FI,12,1.2539757559783002e-07
natural_gas_turbine,power,FI,13,1.6875347162132738e-07
natural_gas_turbine,power,FI,14,3.190646038525203e-07
natural_gas_turbine,power,FR,0,7.603791001572281
natural_gas_turbine,power,FR,1,7.3977910034113865
natural_gas_turbine,power,FR,2,7.2717910055794945
natural_gas_turbine,power,FR,3,6.87119100816191
