technology,capacity_type,location,year,none,Capacity in kW
waste_plant,power,PT,10,5.41E-09,0.01
waste_plant,power,PT,11,6.45E-09,0.01
waste_plant,power,PT,12,7.92E-09,0.01
waste_plant,power,PT,13,9.40E-09,0.01
waste_plant,power,PT,14,1.74E-08,0.02
waste_plant,power,RO,0,9.05E-10,0.00
waste_plant,power,RO,1,1.31E-09,0.00
waste_plant,power,RO,2,1.66E-09,0.00
waste_plant,power,RO,3,2.02E-09,0.00
waste_plant,power,RO,4,2.38E-09,0.00
waste_plant,power,RO,5,2.77E-09,0.00
waste_plant,power,RO,6,3.19E-09,0.00
waste_plant,power,RO,7,3.64E-09,0.00
waste_plant,power,RO,8,4.17E-09,0.00
waste_plant,power,RO,9,4.81E-09,0.00
waste_plant,power,RO,10,5.63E-09,0.01
waste_plant,power,RO,11,6.76E-09,0.01
waste_plant,power,RO,12,8.35E-09,0.01
waste_plant,power,RO,13,9.97E-09,0.01
waste_plant,power,RO,14,1.81E-08,0.02
waste_plant,power,SE,0,0.2094,209400.00
waste_plant,power,SE,1,0.2094,209400.00
waste_plant,power,SE,2,0.2094,209400.00
waste_plant,power,SE,3,0.2094,209400.00
waste_plant,power,SE,4,0.209400001,209400.00
waste_plant,power,SE,5,0.209400001,209400.00
waste_plant,power,SE,6,0.209400001,209400.00
waste_plant,power,SE,7,0.207000001,207000.00
waste_plant,power,SE,8,0.207000002,207000.00
waste_plant,power,SE,9,0.020000002,20000.00
waste_plant,power,SE,10,3.29E-09,0.00
waste_plant,power,SE,11,4.47E-09,0.00
waste_plant,power,SE,12,6.05E-09,0.01
waste_plant,power,SE,13,8.50E-09,0.01
waste_plant,power,SE,14,1.68E-08,0.02
waste_plant,power,SI,0,7.82E-10,0.00
waste_plant,power,SI,1,1.16E-09,0.00
waste_plant,power,SI,2,1.48E-09,0.00
waste_plant,power,SI,3,1.79E-09,0.00
waste_plant,power,SI,4,2.11E-09,0.00
waste_plant,power,SI,5,2.44E-09,0.00
waste_plant,power,SI,6,2.81E-09,0.00
waste_plant,power,SI,7,3.22E-09,0.00
waste_plant,power,SI,8,3.71E-09,0.00
waste_plant,power,SI,9,4.31E-09,0.00
waste_plant,power,SI,10,5.06E-09,0.01
waste_plant,power,SI,11,6.08E-09,0.01
waste_plant,power,SI,12,7.53E-09,0.01
waste_plant,power,SI,13,9.22E-09,0.01
waste_plant,power,SI,14,1.72E-08,0.02
waste_plant,power,SK,0,8.58E-10,0.00
waste_plant,power,SK,1,1.25E-09,0.00
waste_plant,power,SK,2,1.60E-09,0.00
waste_plant,power,SK,3,1.93E-09,0.00
waste_plant,power,SK,4,2.29E-09,0.00
waste_plant,power,SK,5,2.67E-09,0.00
waste_plant,power,SK,6,3.08E-09,0.00
waste_plant,power,SK,7,3.53E-09,0.00
waste_plant,power,SK,8,4.05E-09,0.00
waste_plant,power,SK,9,4.68E-09,0.00
waste_plant,power,SK,10,5.49E-09,0.01
waste_plant,power,SK,11,6.59E-09,0.01
waste_plant,power,SK,12,8.13E-09,0.01
waste_plant,power,SK,13,9.76E-09,0.01
waste_plant,power,SK,14,1.77E-08,0.02
waste_plant,power,UK,0,1.23435,1234350.00
waste_plant,power,UK,1,1.18555,1185550.00
waste_plant,power,UK,2,1.17515,1175150.00
waste_plant,power,UK,3,1.14005,1140050.00
waste_plant,power,UK,4,1.100850001,1100850.00
waste_plant,power,UK,5,1.060550001,1060550.00
waste_plant,power,UK,6,1.056750001,1056750.00
waste_plant,power,UK,7,0.952150001,952150.00
waste_plant,power,UK,8,0.790350002,790350.00
waste_plant,power,UK,9,0.627750002,627750.00
waste_plant,power,UK,10,0.409100003,409100.00
waste_plant,power,UK,11,0.215100003,215100.00
waste_plant,power,UK,12,5.19E-09,0.01
waste_plant,power,UK,13,7.77E-09,0.01
waste_plant,power,UK,14,1.62E-08,0.02
wind_offshore,power,AT,0,0,0.00
wind_offshore,power,AT,1,0,0.00
wind_offshore,power,AT,2,0,0.00
wind_offshore,power,AT,3,0,0.00
wind_offshore,power,AT,4,0,0.00
wind_offshore,power,AT,5,0,0.00
wind_offshore,power,AT,6,0,0.00
wind_offshore,power,AT,7,0,0.00
wind_offshore,power,AT,8,0,0.00
wind_offshore,power,AT,9,0,0.00
wind_offshore,power,AT,10,0,0.00
wind_offshore,power,AT,11,0,0.00
wind_offshore,power,AT,12,0,0.00
wind_offshore,power,AT,13,0,0.00
wind_offshore,power,AT,14,0,0.00
wind_offshore,power,BE,0,2.2557,2255700.00
wind_offshore,power,BE,1,2.2557,2255700.00
wind_offshore,power,BE,2,2.2557,2255700.00
wind_offshore,power,BE,3,2.2557,2255700.00
wind_offshore,power,BE,4,2.2557,2255700.00
wind_offshore,power,BE,5,2.2557,2255700.00
wind_offshore,power,BE,6,2.0602,2060200.00
wind_offshore,power,BE,7,2.0602,2060200.00
wind_offshore,power,BE,8,1.549000016,1549000.02
wind_offshore,power,BE,9,1.549000042,1549000.04
wind_offshore,power,BE,10,1.384000089,1384000.09
wind_offshore,power,BE,11,2.45E-07,0.25
wind_offshore,power,BE,12,6.28E-07,0.63
wind_offshore,power,BE,13,1.849999544,1849999.54
wind_offshore,power,BE,14,1.849999667,1849999.67
wind_offshore,power,BG,0,5.01E-10,0.00
wind_offshore,power,BG,1,1.24E-09,0.00
wind_offshore,power,BG,2,1.86E-09,0.00
wind_offshore,power,BG,3,2.49E-09,0.00
wind_offshore,power,BG,4,3.17E-09,0.00
wind_offshore,power,BG,5,3.94E-09,0.00
wind_offshore,power,BG,6,4.82E-09,0.00
wind_offshore,power,BG,7,5.85E-09,0.01
wind_offshore,power,BG,8,7.09E-09,0.01
wind_offshore,power,BG,9,8.59E-09,0.01
wind_offshore,power,BG,10,1.05E-08,0.01
wind_offshore,power,BG,11,1.30E-08,0.01
wind_offshore,power,BG,12,1.61E-08,0.02
wind_offshore,power,BG,13,2.15E-08,0.02
wind_offshore,power,BG,14,4.12E-08,0.04
wind_offshore,power,CH,0,0,0.00
wind_offshore,power,CH,1,0,0.00
wind_offshore,power,CH,2,0,0.00
wind_offshore,power,CH,3,0,0.00
wind_offshore,power,CH,4,0,0.00
wind_offshore,power,CH,5,0,0.00
wind_offshore,power,CH,6,0,0.00
wind_offshore,power,CH,7,0,0.00
wind_offshore,power,CH,8,0,0.00
wind_offshore,power,CH,9,0,0.00
wind_offshore,power,CH,10,0,0.00
wind_offshore,power,CH,11,0,0.00
wind_offshore,power,CH,12,0,0.00
wind_offshore,power,CH,13,0,0.00
wind_offshore,power,CH,14,0,0.00
wind_offshore,power,CZ,0,0,0.00
wind_offshore,power,CZ,1,0,0.00
wind_offshore,power,CZ,2,0,0.00
wind_offshore,power,CZ,3,0,0.00
wind_offshore,power,CZ,4,0,0.00
wind_offshore,power,CZ,5,0,0.00
wind_offshore,power,CZ,6,0,0.00
wind_offshore,power,CZ,7,0,0.00
wind_offshore,power,CZ,8,0,0.00
wind_offshore,power,CZ,9,0,0.00
wind_offshore,power,CZ,10,0,0.00
wind_offshore,power,CZ,11,0,0.00
wind_offshore,power,CZ,12,0,0.00
wind_offshore,power,CZ,13,0,0.00
wind_offshore,power,CZ,14,0,0.00
wind_offshore,power,DE,0,15.00331295,15003312.95
wind_offshore,power,DE,1,15.00331296,15003312.96
wind_offshore,power,DE,2,15.00331296,15003312.96
wind_offshore,power,DE,3,14.99881297,14998812.97
wind_offshore,power,DE,4,24.32981828,24329818.28
wind_offshore,power,DE,5,27.83999997,27839999.97
wind_offshore,power,DE,6,27.83999997,27839999.97
wind_offshore,power,DE,7,27.83999997,27839999.97
wind_offshore,power,DE,8,27.83999997,27839999.97
wind_offshore,power,DE,9,27.83999997,27839999.97
wind_offshore,power,DE,10,27.83999999,27839999.99
wind_offshore,power,DE,11,27.84,27840000.00
wind_offshore,power,DE,12,27.83999999,27839999.99
wind_offshore,power,DE,13,27.84,27840000.00
wind_offshore,power,DE,14,27.84,27840000.00
wind_offshore,power,DK,0,2.3006,2300600.00
wind_offshore,power,DK,1,2.300600001,2300600.00
wind_offshore,power,DK,2,2.100600001,2100600.00
wind_offshore,power,DK,3,1.887200002,1887200.00
wind_offshore,power,DK,4,1.887200003,1887200.00
wind_offshore,power,DK,5,1.887200004,1887200.00
wind_offshore,power,DK,6,1.442700005,1442700.01
wind_offshore,power,DK,7,1.439100006,1439100.01
wind_offshore,power,DK,8,1.039500008,1039500.01
wind_offshore,power,DK,9,1.039500011,1039500.01
wind_offshore,power,DK,10,1.011500015,1011500.02
wind_offshore,power,DK,11,0.604800021,604800.02
wind_offshore,power,DK,12,3.48E-08,0.03
wind_offshore,power,DK,13,5.42E-08,0.05
wind_offshore,power,DK,14,1.14E-07,0.11
wind_offshore,power,EE,0,5.01E-10,0.00
wind_offshore,power,EE,1,1.24E-09,0.00
wind_offshore,power,EE,2,1.86E-09,0.00
wind_offshore,power,EE,3,2.49E-09,0.00
wind_offshore,power,EE,4,3.17E-09,0.00
wind_offshore,power,EE,5,3.94E-09,0.00
wind_offshore,power,EE,6,4.82E-09,0.00
wind_offshore,power,EE,7,5.85E-09,0.01
wind_offshore,power,EE,8,7.09E-09,0.01
wind_offshore,power,EE,9,8.59E-09,0.01
wind_offshore,power,EE,10,1.05E-08,0.01
wind_offshore,power,EE,11,1.30E-08,0.01
wind_offshore,power,EE,12,1.61E-08,0.02
wind_offshore,power,EE,13,2.15E-08,0.02
wind_offshore,power,EE,14,4.12E-08,0.04
wind_offshore,power,EL,0,5.01E-10,0.00
wind_offshore,power,EL,1,1.24E-09,0.00
wind_offshore,power,EL,2,1.86E-09,0.00
wind_offshore,power,EL,3,2.49E-09,0.00
wind_offshore,power,EL,4,3.17E-09,0.00
wind_offshore,power,EL,5,3.94E-09,0.00
wind_offshore,power,EL,6,4.82E-09,0.00
wind_offshore,power,EL,7,5.85E-09,0.01
wind_offshore,power,EL,8,7.09E-09,0.01
wind_offshore,power,EL,9,8.59E-09,0.01
wind_offshore,power,EL,10,1.05E-08,0.01
wind_offshore,power,EL,11,1.30E-08,0.01
wind_offshore,power,EL,12,1.61E-08,0.02
wind_offshore,power,EL,13,2.15E-08,0.02
wind_offshore,power,EL,14,4.12E-08,0.04
wind_offshore,power,ES,0,5.01E-10,0.00
wind_offshore,power,ES,1,1.24E-09,0.00
wind_offshore,power,ES,2,1.86E-09,0.00
wind_offshore,power,ES,3,2.49E-09,0.00
wind_offshore,power,ES,4,3.17E-09,0.00
wind_offshore,power,ES,5,3.94E-09,0.00
wind_offshore,power,ES,6,4.82E-09,0.00
wind_offshore,power,ES,7,5.85E-09,0.01
wind_offshore,power,ES,8,7.09E-09,0.01
wind_offshore,power,ES,9,8.59E-09,0.01
wind_offshore,power,ES,10,1.05E-08,0.01
wind_offshore,power,ES,11,1.30E-08,0.01
wind_offshore,power,ES,12,1.61E-08,0.02
wind_offshore,power,ES,13,2.15E-08,0.02
wind_offshore,power,ES,14,4.12E-08,0.04
wind_offshore,power,FI,0,0.0443,44300.00
wind_offshore,power,FI,1,0.044300001,44300.00
wind_offshore,power,FI,2,0.044300001,44300.00
wind_offshore,power,FI,3,0.044300002,44300.00
wind_offshore,power,FI,4,0.044300003,44300.00
wind_offshore,power,FI,5,0.044300004,44300.00
wind_offshore,power,FI,6,0.042000005,42000.01
wind_offshore,power,FI,7,0.042000007,42000.01
wind_offshore,power,FI,8,0.042000009,42000.01
wind_offshore,power,FI,9,0.042000013,42000.01
wind_offshore,power,FI,10,2.05E-08,0.02
wind_offshore,power,FI,11,2.85E-08,0.03
wind_offshore,power,FI,12,3.81E-08,0.04
wind_offshore,power,FI,13,5.35E-08,0.05
wind_offshore,power,FI,14,1.07E-07,0.11
wind_offshore,power,FR,0,0.002,2000.00
wind_offshore,power,FR,1,0.002000001,2000.00
wind_offshore,power,FR,2,0.002000001,2000.00
wind_offshore,power,FR,3,0.002000001,2000.00
wind_offshore,power,FR,4,0.002000002,2000.00
wind_offshore,power,FR,5,0.002000003,2000.00
wind_offshore,power,FR,6,0.002000003,2000.00
wind_offshore,power,FR,7,0.002000005,2000.01
wind_offshore,power,FR,8,0.002000007,2000.01
wind_offshore,power,FR,9,0.00200001,2000.01
wind_offshore,power,FR,10,1.65E-08,0.02
wind_offshore,power,FR,11,2.32E-08,0.02
wind_offshore,power,FR,12,3.13E-08,0.03
wind_offshore,power,FR,13,4.42E-08,0.04
wind_offshore,power,FR,14,8.66E-08,0.09
wind_offshore,power,HR,0,5.01E-10,0.00
wind_offshore,power,HR,1,1.24E-09,0.00
wind_offshore,power,HR,2,1.86E-09,0.00
wind_offshore,power,HR,3,2.49E-09,0.00
wind_offshore,power,HR,4,3.17E-09,0.00
wind_offshore,power,HR,5,3.94E-09,0.00
wind_offshore,power,HR,6,4.82E-09,0.00
wind_offshore,power,HR,7,5.85E-09,0.01
wind_offshore,power,HR,8,7.08E-09,0.01
wind_offshore,power,HR,9,8.59E-09,0.01
wind_offshore,power,HR,10,1.05E-08,0.01
wind_offshore,power,HR,11,1.30E-08,0.01
wind_offshore,power,HR,12,1.61E-08,0.02
wind_offshore,power,HR,13,2.15E-08,0.02
wind_offshore,power,HR,14,4.12E-08,0.04
wind_offshore,power,HU,0,0,0.00
wind_offshore,power,HU,1,0,0.00
wind_offshore,power,HU,2,0,0.00
wind_offshore,power,HU,3,0,0.00
wind_offshore,power,HU,4,0,0.00
wind_offshore,power,HU,5,0,0.00
wind_offshore,power,HU,6,0,0.00
wind_offshore,power,HU,7,0,0.00
wind_offshore,power,HU,8,0,0.00
wind_offshore,power,HU,9,0,0.00
wind_offshore,power,HU,10,0,0.00
wind_offshore,power,HU,11,0,0.00
wind_offshore,power,HU,12,0,0.00
wind_offshore,power,HU,13,0,0.00
wind_offshore,power,HU,14,0,0.00
wind_offshore,power,IE,0,0.0252,25200.00
wind_offshore,power,IE,1,0.0252,25200.00
wind_offshore,power,IE,2,0.0252,25200.00
wind_offshore,power,IE,3,0,0.00
wind_offshore,power,IE,4,0,0.00
wind_offshore,power,IE,5,0,0.00
wind_offshore,power,IE,6,0,0.00
wind_offshore,power,IE,7,0,0.00
wind_offshore,power,IE,8,0,0.00
wind_offshore,power,IE,9,0,0.00
wind_offshore,power,IE,10,0,0.00
wind_offshore,power,IE,11,0,0.00
wind_offshore,power,IE,12,0,0.00
wind_offshore,power,IE,13,0,0.00
wind_offshore,power,IE,14,0,0.00
wind_offshore,power,IT,0,5.01E-10,0.00
wind_offshore,power,IT,1,1.24E-09,0.00
wind_offshore,power,IT,2,1.86E-09,0.00
wind_offshore,power,IT,3,2.49E-09,0.00
wind_offshore,power,IT,4,3.17E-09,0.00
wind_offshore,power,IT,5,3.94E-09,0.00
wind_offshore,power,IT,6,4.82E-09,0.00
wind_offshore,power,IT,7,5.85E-09,0.01
wind_offshore,power,IT,8,7.08E-09,0.01
wind_offshore,power,IT,9,8.59E-09,0.01
wind_offshore,power,IT,10,1.05E-08,0.01
wind_offshore,power,IT,11,1.30E-08,0.01
wind_offshore,power,IT,12,1.61E-08,0.02
wind_offshore,power,IT,13,2.15E-08,0.02
wind_offshore,power,IT,14,4.12E-08,0.04
wind_offshore,power,LT,0,5.01E-10,0.00
wind_offshore,power,LT,1,1.24E-09,0.00
wind_offshore,power,LT,2,1.86E-09,0.00
wind_offshore,power,LT,3,2.49E-09,0.00
wind_offshore,power,LT,4,3.17E-09,0.00
wind_offshore,power,LT,5,3.94E-09,0.00
wind_offshore,power,LT,6,4.82E-09,0.00
wind_offshore,power,LT,7,5.85E-09,0.01
wind_offshore,power,LT,8,7.09E-09,0.01
wind_offshore,power,LT,9,8.59E-09,0.01
wind_offshore,power,LT,10,1.05E-08,0.01
wind_offshore,power,LT,11,1.30E-08,0.01
wind_offshore,power,LT,12,1.61E-08,0.02
wind_offshore,power,LT,13,2.15E-08,0.02
wind_offshore,power,LT,14,4.12E-08,0.04
wind_offshore,power,LU,0,0,0.00
wind_offshore,power,LU,1,0,0.00
wind_offshore,power,LU,2,0,0.00
wind_offshore,power,LU,3,0,0.00
wind_offshore,power,LU,4,0,0.00
wind_offshore,power,LU,5,0,0.00
wind_offshore,power,LU,6,0,0.00
wind_offshore,power,LU,7,0,0.00
wind_offshore,power,LU,8,0,0.00
wind_offshore,power,LU,9,0,0.00
wind_offshore,power,LU,10,0,0.00
wind_offshore,power,LU,11,0,0.00
wind_offshore,power,LU,12,0,0.00
wind_offshore,power,LU,13,0,0.00
wind_offshore,power,LU,14,0,0.00
wind_offshore,power,LV,0,5.01E-10,0.00
wind_offshore,power,LV,1,1.24E-09,0.00
wind_offshore,power,LV,2,1.86E-09,0.00
wind_offshore,power,LV,3,2.49E-09,0.00
wind_offshore,power,LV,4,3.17E-09,0.00
wind_offshore,power,LV,5,3.94E-09,0.00
wind_offshore,power,LV,6,4.82E-09,0.00
wind_offshore,power,LV,7,5.85E-09,0.01
wind_offshore,power,LV,8,7.08E-09,0.01
wind_offshore,power,LV,9,8.59E-09,0.01
wind_offshore,power,LV,10,1.05E-08,0.01
wind_offshore,power,LV,11,1.30E-08,0.01
wind_offshore,power,LV,12,1.61E-08,0.02
wind_offshore,power,LV,13,2.15E-08,0.02
wind_offshore,power,LV,14,4.12E-08,0.04
wind_offshore,power,NL,0,2.986200001,2986200.00
wind_offshore,power,NL,1,2.986200001,2986200.00
wind_offshore,power,NL,2,2.986200002,2986200.00
wind_offshore,power,NL,3,2.986200003,2986200.00
wind_offshore,power,NL,4,2.986200004,2986200.00
wind_offshore,power,NL,5,2.758200005,2758200.01
wind_offshore,power,NL,6,2.758200007,2758200.01
wind_offshore,power,NL,7,2.758200009,2758200.01
wind_offshore,power,NL,8,2.758200012,2758200.01
wind_offshore,power,NL,9,2.485200017,2485200.02
wind_offshore,power,NL,10,1.885200023,1885200.02
wind_offshore,power,NL,11,1.133200034,1133200.03
wind_offshore,power,NL,12,7.16E-08,0.07
wind_offshore,power,NL,13,9.75E-08,0.10
wind_offshore,power,NL,14,1.85E-07,0.19
wind_offshore,power,NO,0,2.42E-09,0.00
wind_offshore,power,NO,1,5.22E-09,0.01
wind_offshore,power,NO,2,7.79E-09,0.01
wind_offshore,power,NO,3,1.07E-08,0.01
wind_offshore,power,NO,4,1.37E-08,0.01
wind_offshore,power,NO,5,1.69E-08,0.02
wind_offshore,power,NO,6,2.05E-08,0.02
wind_offshore,power,NO,7,2.46E-08,0.02
wind_offshore,power,NO,8,2.94E-08,0.03
wind_offshore,power,NO,9,3.52E-08,0.04
wind_offshore,power,NO,10,4.22E-08,0.04
wind_offshore,power,NO,11,5.12E-08,0.05
wind_offshore,power,NO,12,6.12E-08,0.06
wind_offshore,power,NO,13,7.94E-08,0.08
wind_offshore,power,NO,14,1.51E-07,0.15
wind_offshore,power,PL,0,5.01E-10,0.00
wind_offshore,power,PL,1,1.24E-09,0.00
wind_offshore,power,PL,2,1.86E-09,0.00
wind_offshore,power,PL,3,2.49E-09,0.00
wind_offshore,power,PL,4,3.17E-09,0.00
wind_offshore,power,PL,5,3.94E-09,0.00
wind_offshore,power,PL,6,4.82E-09,0.00
wind_offshore,power,PL,7,5.85E-09,0.01
wind_offshore,power,PL,8,7.08E-09,0.01
wind_offshore,power,PL,9,8.59E-09,0.01
wind_offshore,power,PL,10,1.05E-08,0.01
wind_offshore,power,PL,11,1.30E-08,0.01
wind_offshore,power,PL,12,1.61E-08,0.02
wind_offshore,power,PL,13,2.15E-08,0.02
wind_offshore,power,PL,14,4.12E-08,0.04
wind_offshore,power,PT,0,0.0252,25200.00
wind_offshore,power,PT,1,0.0252,25200.00
wind_offshore,power,PT,2,0.0252,25200.00
wind_offshore,power,PT,3,0.0252,25200.00
wind_offshore,power,PT,4,0.0252,25200.00
wind_offshore,power,PT,5,0.0252,25200.00
wind_offshore,power,PT,6,0.0252,25200.00
wind_offshore,power,PT,7,0.0252,25200.00
wind_offshore,power,PT,8,0.0252,25200.00
wind_offshore,power,PT,9,0.0252,25200.00
wind_offshore,power,PT,10,0.0252,25200.00
wind_offshore,power,PT,11,2.57E-09,0.00
wind_offshore,power,PT,12,7.84E-09,0.01
wind_offshore,power,PT,13,1.50E-08,0.02
wind_offshore,power,PT,14,3.67E-08,0.04
wind_offshore,power,RO,0,5.01E-10,0.00
wind_offshore,power,RO,1,1.24E-09,0.00
wind_offshore,power,RO,2,1.86E-09,0.00
wind_offshore,power,RO,3,2.49E-09,0.00
wind_offshore,power,RO,4,3.17E-09,0.00
wind_offshore,power,RO,5,3.94E-09,0.00
wind_offshore,power,RO,6,4.82E-09,0.00
wind_offshore,power,RO,7,5.85E-09,0.01
wind_offshore,power,RO,8,7.08E-09,0.01
wind_offshore,power,RO,9,8.59E-09,0.01
wind_offshore,power,RO,10,1.05E-08,0.01
wind_offshore,power,RO,11,1.30E-08,0.01
wind_offshore,power,RO,12,1.61E-08,0.02
wind_offshore,power,RO,13,2.15E-08,0.02
wind_offshore,power,RO,14,4.12E-08,0.04
wind_offshore,power,SE,0,0.191400001,191400.00
wind_offshore,power,SE,1,0.191400001,191400.00
wind_offshore,power,SE,2,0.191400002,191400.00
wind_offshore,power,SE,3,0.191400003,191400.00
wind_offshore,power,SE,4,0.191400004,191400.00
wind_offshore,power,SE,5,0.081000006,81000.01
wind_offshore,power,SE,6,0.051000008,51000.01
wind_offshore,power,SE,7,0.05100001,51000.01
wind_offshore,power,SE,8,0.003000014,3000.01
wind_offshore,power,SE,9,0.00300002,3000.02
wind_offshore,power,SE,10,3.09E-08,0.03
wind_offshore,power,SE,11,4.29E-08,0.04
wind_offshore,power,SE,12,5.76E-08,0.06
wind_offshore,power,SE,13,8.11E-08,0.08
wind_offshore,power,SE,14,1.62E-07,0.16
wind_offshore,power,SI,0,0,0.00
wind_offshore,power,SI,1,0,0.00
wind_offshore,power,SI,2,0,0.00
wind_offshore,power,SI,3,0,0.00
wind_offshore,power,SI,4,0,0.00
wind_offshore,power,SI,5,0,0.00
wind_offshore,power,SI,6,0,0.00
wind_offshore,power,SI,7,0,0.00
wind_offshore,power,SI,8,0,0.00
wind_offshore,power,SI,9,0,0.00
wind_offshore,power,SI,10,0,0.00
wind_offshore,power,SI,11,0,0.00
wind_offshore,power,SI,12,0,0.00
wind_offshore,power,SI,13,0,0.00
wind_offshore,power,SI,14,0,0.00
wind_offshore,power,SK,0,0,0.00
wind_offshore,power,SK,1,0,0.00
wind_offshore,power,SK,2,0,0.00
wind_offshore,power,SK,3,0,0.00
wind_offshore,power,SK,4,0,0.00
wind_offshore,power,SK,5,0,0.00
wind_offshore,power,SK,6,0,0.00
wind_offshore,power,SK,7,0,0.00
wind_offshore,power,SK,8,0,0.00
wind_offshore,power,SK,9,0,0.00
wind_offshore,power,SK,10,0,0.00
wind_offshore,power,SK,11,0,0.00
wind_offshore,power,SK,12,0,0.00
wind_offshore,power,SK,13,0,0.00
wind_offshore,power,SK,14,0,0.00
wind_offshore,power,UK,0,10.4804,10480400.00
wind_offshore,power,UK,1,10.4804,10480400.00
wind_offshore,power,UK,2,10.4804,10480400.00
wind_offshore,power,UK,3,10.3604,10360400.00
wind_offshore,power,UK,4,10.1804,10180400.00
wind_offshore,power,UK,5,10.0804,10080400.00
wind_offshore,power,UK,6,9.143200004,9143200.00
wind_offshore,power,UK,7,7.802800005,7802800.01
wind_offshore,power,UK,8,6.432900007,6432900.01
wind_offshore,power,UK,9,5.378400009,5378400.01
wind_offshore,power,UK,10,2.567500012,2567500.01
wind_offshore,power,UK,11,0.047500017,47500.02
wind_offshore,power,UK,12,2.85E-08,0.03
wind_offshore,power,UK,13,4.43E-08,0.04
wind_offshore,power,UK,14,9.56E-08,0.10
wind_onshore,power,AT,0,2.863530001,2863530.00
wind_onshore,power,AT,1,2.840190001,2840190.00
wind_onshore,power,AT,2,2.787270002,2787270.00
wind_onshore,power,AT,3,2.477420004,2477420.00
wind_onshore,power,AT,4,2.129370005,2129370.01
wind_onshore,power,AT,5,2.095870007,2095870.01
wind_onshore,power,AT,6,2.07837001,2078370.01
wind_onshore,power,AT,7,1.934720014,1934720.01
wind_onshore,power,AT,8,1.299320019,1299320.02
wind_onshore,power,AT,9,0.729000027,729000.03
wind_onshore,power,AT,10,0.418800038,418800.04
wind_onshore,power,AT,11,0.185350058,185350.06
wind_onshore,power,AT,12,1.08E-07,0.11
wind_onshore,power,AT,13,1.87E-07,0.19
wind_onshore,power,AT,14,3.77E-07,0.38
wind_onshore,power,BE,0,2.399500002,2399500.00
wind_onshore,power,BE,1,2.393500004,2393500.00
wind_onshore,power,BE,2,2.369740008,2369740.01
wind_onshore,power,BE,3,2.321140014,2321140.01
wind_onshore,power,BE,4,7.317968466,7317968.47
wind_onshore,power,BE,5,7.139908485,7139908.49
wind_onshore,power,BE,6,7.267651554,7267651.55
wind_onshore,power,BE,7,8.129689334,8129689.33
wind_onshore,power,BE,8,8.129689357,8129689.36
wind_onshore,power,BE,9,8.129689352,8129689.35
wind_onshore,power,BE,10,8.129689349,8129689.35
wind_onshore,power,BE,11,8.129689346,8129689.35
wind_onshore,power,BE,12,8.129689274,8129689.27
wind_onshore,power,BE,13,8.129689333,8129689.33
wind_onshore,power,BE,14,8.129689362,8129689.36
wind_onshore,power,BG,0,0.878100001,878100.00
wind_onshore,power,BG,1,0.878100002,878100.00
wind_onshore,power,BG,2,0.878100004,878100.00
wind_onshore,power,BG,3,0.869500006,869500.01
