carrier,node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
hard_coal,HR,0.9763805787999582,3.009400045154764,3.937120764916895,3.9371207916891255,3.9206788243590465,3.4076286135198526,3.361743246406944,3.0093999211955684,3.0093998116591645,1.1774620671064716e-07,1.2231447677944348e-07,8.351516607961931e-08,6.530306835522735e-08,3.6153796378356735e-08,4.9334607070064145e-08
hard_coal,HU,2.3201416975705746,6.659350309468224,6.89624856501669,8.692127149961928,8.656216164472502,8.450213294487645,10.05256722206461,9.958737685284097,9.045844006834239,9.045843778861963,6.831968587162596,4.42154042373003,4.018754913885595,1.8374637051533556,2.6735680580188486e-07
hard_coal,IE,0.6160491079606797,0.5752913541916491,2.792789228912248,3.5790998720237615,1.6521427193278708,1.5854912939653263,1.5854913221754656,1.5854912911695513,1.585491281751843,1.585491285897221,1.225212438720988,1.225212459819575,0.8587642613516493,1.310940619936882e-07,1.0449401377284057e-07
hard_coal,IT,3.937288018359966,26.727138809390578,30.30600079102912,35.744666808347155,29.495012309578918,29.495012283625684,29.495012209406863,26.69726053964624,19.235981733572736,7.050328875426585e-08,3.3353555484228436e-08,4.428201465599417e-08,5.0869892853120093e-08,3.010142772416618e-08,4.290439259639389e-08
hard_coal,LT,0.08141142744882893,0.33987340502470165,0.974449148841633,0.968971716419726,0.8854360828632223,0.5851415451370543,0.42855010953998707,0.0010861695302574184,1.9357404946519335e-08,2.0503445158813812e-08,1.964588290389829e-08,3.218969847616587e-08,3.541696016377294e-08,2.4319285184125027e-08,3.9097720275241596e-08
hard_coal,LU,0.04300425146954307,0.12577780762596233,0.5417791597882499,0.5754969670396203,0.655933323693755,0.679277897582621,0.6792780926671963,0.679278070610165,0.5066816410773309,0.5066816653359901,0.4636774337669178,0.5570115006654922,0.27570903654108603,0.10378150039255969,0.023344082103521683
hard_coal,LV,6.770167626706272e-09,1.3758131455735598e-07,0.22617220088120868,0.22617221137549295,0.22617216859142475,0.15183512639132762,0.04502215125194871,2.292246817118654e-08,1.8766787453459178e-08,1.9631712932234067e-08,1.8323764268804986e-08,2.4614194599480342e-08,3.2053767709185805e-08,2.2928297813878685e-08,3.831172330813038e-08
hard_coal,NL,0.8758745185483096,2.964702354523443,9.081392912971484,13.229332549671794,13.22933258274941,5.238207550767302,5.235184166023817,4.724612785982072,4.724612735425124,4.724612738098389,3.852892328034648,1.8099912079168508,6.985422165591287e-08,4.195036512548666e-08,5.7769543384498765e-08
hard_coal,NO,5.21604434962193e-09,1.5675028040735828e-08,4.654550757041723e-08,4.0633511140244444e-07,3.15496053730906e-08,3.3815736635925005e-08,3.4688648666068005e-08,2.8820956484744716e-08,2.2245490832415272e-08,2.3995888495902853e-08,2.1136991261487104e-08,3.691391574960034e-08,3.374544110927988e-08,2.502821958258309e-08,4.237847385251692e-08
hard_coal,PL,8.294753317919811,13.212236667241585,19.08149016999407,27.538692857605938,8.250184081548484,7.671426958627176,6.792367435101724,3.181488662690666,1.1183282911835624,0.7801429699079282,0.4796223376725345,0.7801429859422132,0.7801430041269447,3.879921313171943e-08,5.0771213887356087e-08
hard_coal,PT,0.31619064091572074,1.0399221822602593,1.0833025976751167,1.128845648404304,1.1288456573668437,1.1288456599665642,1.1288456483641809,1.1288453743125073,1.113891517874197,1.1138915073554447,0.7977008269334994,0.07396989929388129,0.045543096644900145,5.0992114483065306e-08,5.753675266597656e-08
hard_coal,RO,1.0602246110181128,3.862769908770882,4.81806169847327,4.8220386916092615,4.962611185278117,5.1168375839429485,5.16203580586287,5.059253718190883,5.146973921006641,5.519120444756147,5.597073918609054,5.661753171192345,5.0558253980588095,4.993053704758323,4.852481182996744
hard_coal,SE,6.596725962404027e-09,0.10784876367932421,0.35207361653744257,0.3520736346237044,0.28189077603711465,3.582429424489211e-08,3.644556478125346e-08,3.273732850188008e-08,2.3610730351460842e-08,2.3925061864118843e-08,2.1601939309656694e-08,3.245282668588776e-08,3.317282563315074e-08,2.503919798713467e-08,4.2357064474210615e-08
hard_coal,SI,0.32283562684707734,1.5908342883983593,1.584378961595724,1.5759995998497707,1.5714682107569566,1.5650128196571687,1.5284451505536758,1.295976551591474,1.2959764659377935,0.9843013154331359,9.840796028451752e-08,5.6225303015212026e-08,5.592515050789464e-08,3.4138980983199865e-08,4.821040645591695e-08
hard_coal,SK,0.5939156609592345,1.6057416045032868,3.1244674633064538,3.127930336747787,3.410213755201705,3.6420051754421126,3.5953288364969676,2.9746299057504233,2.739220448126643,2.410656164667607,2.1887730171797615,1.5433081225237906,0.9200901895510087,0.6771348446832045,2.553355503605582e-07
hard_coal,UK,0.4720668283565863,0.4628962861304356,0.7122038636618309,0.6255948001400379,0.4940521381612263,0.3431058552348729,0.3431057228452766,0.012230664629230219,2.351226897196722e-06,5.987728064599955e-08,3.0234174414364376e-08,0.012230624508118822,0.012230647889088167,3.246267980344546e-08,4.8062081108169376e-08
natural_gas_industry,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_industry,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,AT,0.839892003429708,0.8398919995935465,0.8398919985153956,0.839891997556483,0.8398919966685563,0.8398919940784522,0.8398919943998618,0.8398919871380592,0.8398919818085387,0.8398919712129325,0.8398919708098049,0.8398919564246929,0.8398919503723048,0.8398919582043288,0.8398919100256891
natural_gas,BE,0.00604748113402426,0.006047477159808537,0.0060474761771622575,0.00604747498375028,0.006047473574379091,0.006047469694744606,0.006047470171255381,0.00604745763080045,0.0060474584578723775,0.006047449274078938,0.006047448335438204,0.006047436042131791,0.006047429964780058,0.006047437356144492,0.006047379174720055
natural_gas,BG,0.06347248232624149,0.0629374922118985,0.0626088526590015,0.06248657213866767,0.0623642846733329,0.06236428310808382,0.062364281628838246,0.0624253886202133,0.0625476701260847,0.06266995227540983,0.06266993409390817,0.06266988260288164,0.06266988790470886,0.06266983786148649,0.06266968224311692
natural_gas,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,CZ,0.2159133503315722,0.21591334647398816,0.215913345369993,0.21591334438893156,0.21591334345461738,0.2159133407738777,0.21591334110768323,0.21591333340215255,0.2159133305840809,0.21591332871761068,0.21591332806029326,0.21591331929355065,0.21591331473929884,0.21591331869715907,0.21591328327372672
natural_gas,DE,5.351446797034102,5.306341281194397,5.2786336083457615,5.2683237759412584,5.258013943426891,5.2580139401745996,5.258013940587666,5.263168845443938,5.273478672306921,5.283788501246668,5.283788500417559,5.283788489664268,5.283788484362983,5.283788491339655,5.283788450865836
natural_gas,DK,1.58113400845947,1.5811340047520077,1.581134003506503,1.5811340019733424,1.5811339996686735,1.5811339942747245,1.5811339950006327,1.5811339693573838,1.5811339706669654,1.581133967195389,1.5811339659722676,1.581133950091696,1.5811339422618549,1.5811339525568409,1.5811338927923229
natural_gas,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,EL,16.60515807721187,16.605158073320137,16.60515807167607,16.60515807039495,16.60515806838646,16.605158061871222,16.605158065740767,16.605158022299825,16.605157796266987,16.22390899882804,16.223908999749515,16.223908930947047,16.223909235783683,16.057911367095965,15.979486961426154
natural_gas,ES,13.656872520852186,11.942787022716079,11.16542743041717,11.324793740797949,11.484160051098353,11.363936341315137,11.243712631408242,11.307319359393802,11.554756525254193,11.80219369232382,11.802193691859463,11.802193685834865,11.80219368286599,11.802193686625522,11.802193657971763
natural_gas,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,FR,0.020675678573559796,0.0206756746475128,0.02067567380442304,0.020675672888048006,0.02067567189041685,0.020675668889295465,0.02067566924785171,0.020675661256124602,0.020675661886534656,0.02067565622099289,0.020675655534624002,0.020675646601034558,0.02067564219430445,0.02067564766580385,0.020675607938025833
natural_gas,HR,0.9360644921655054,0.9360644883572443,0.9360644873092205,0.936064486366418,0.9360644855289144,0.9360644834171773,0.936064483345377,0.9360644790442019,0.9360644717241956,0.9360644621096461,0.93606445907637,0.9360644473417854,0.9360644415448479,0.936064448611058,0.9360643940416111
natural_gas,HU,1.7529394926780564,1.7381645624553046,1.7290885352118062,1.7257114082941418,1.7223342815632439,1.7223342794259284,1.7223342796736798,1.7240228374395385,1.727399959952557,1.7307770790603607,1.7307770730029464,1.7307770572474708,1.7307770557536497,1.7307770621206662,1.7307770191477343
natural_gas,IE,2.192464946037053,2.192464942108369,2.1924649331940382,2.192464868860941,2.1924649379859673,2.1924649334365265,2.192464934005092,2.1924647718056955,2.192464767157181,2.0952943950941663,2.024284759732985,2.024285929096128,2.024288323638444,2.1924432092871675,2.192444614720826
natural_gas,IT,34.34237909829406,30.03203836725627,28.077243976904615,28.477995924733495,28.87874787248226,28.576426222331804,28.274104577034162,28.434053808221332,29.056273923085918,29.678494034001613,29.678494032444572,29.67849401221476,29.678494002251952,29.678494013828566,29.67849390500088
natural_gas,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,NL,22.915895768703493,22.91589576473267,22.9158957632952,22.915895762025006,22.915895760428228,22.91589575644583,22.915895756962872,22.915895741394976,22.915895742323492,22.915895730881857,22.91589572979457,22.91589571567991,22.915895708726538,22.915895717889537,22.915895664786493
natural_gas,NO,141.63459254527882,141.63459254607702,137.17366049468419,128.2517963934122,119.32993228848537,108.17760215066045,97.02527202967444,85.87215414933202,64.72561865846824,51.05785126119153,44.00661882585006,42.966749518401755,45.01531065213607,38.80808859795338,29.89047036456318
natural_gas,PL,4.509201250296244,4.47119473382505,4.447847875008515,4.439160671198149,4.430473467509508,4.430473465116741,4.430473465411132,4.4348170605213015,4.443504261234821,4.4521914624923635,4.452191461912719,4.452191454391881,4.452191450684683,4.452191455563584,4.452191427255592
natural_gas,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,RO,9.81315227864548,9.73044057617395,9.679631958829455,9.660726428331524,9.641820894089214,9.641820894872104,9.641820895074899,9.651273656801846,9.670179178806855,9.68908469563067,9.68908468449976,9.689084658340642,9.689084658883715,9.689084667911446,9.689084603977136
natural_gas,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,SI,0.006144629311959002,0.006144625535253221,0.006144624518310458,0.006144623612221206,0.006144622830449542,0.006144619555487283,0.006144619473441356,0.006144614453828599,0.006144605568120116,0.0061445934963443955,0.006144589589926602,0.00614457579701361,0.006144568955942134,0.006144577179657932,0.006144510130466778
natural_gas,SK,0.07260353352729321,0.07199157941805448,0.07161566606035479,0.07147579080571145,0.07133591569230864,0.07133591338380035,0.07133591366699,0.07140584488144387,0.07154571722440274,0.07168558476127498,0.07168558437152649,0.07168557401413767,0.07168556950508027,0.07168557536189332,0.0716855398032588
natural_gas,UK,50.19200912261497,50.19200911890623,50.19200911766054,50.192009116126556,50.1920091138213,50.19200910799791,50.192009108747015,50.19200908159761,50.19200908295223,50.19200905852059,50.19200905675151,50.19200903376855,50.19200902244981,50.19200903535527,50.19200890577788
lignite,AT,1.2905176765499578e-08,1.4712886175737176e-08,1.59336617116704e-08,1.623625662575804e-08,1.7915247763669577e-08,1.9659575380295485e-08,2.4069649433157042e-08,1.6109924146530895e-08,1.0767871388934914e-08,9.932742593835821e-09,8.278005180486576e-09,3.100286857996767e-08,4.321090383170741e-08,1.1128910505591196e-08,1.2158067797798716e-08
lignite,BE,4.6830574313417564e-08,4.93739846476662e-08,5.131925040372854e-08,5.1789279087371225e-08,6.75045763896653e-08,6.446817754990615e-08,6.842596515738203e-08,5.523640077141119e-08,2.224758992062218e-08,1.5466925493896638e-08,9.768550933319673e-09,5.850465886707906e-08,7.618616333317624e-08,1.241118291793371e-08,1.2173902782873704e-08
lignite,BG,3.459200535454686,1.4687353452384833,1.4687353450435578,1.4687353567198433,1.4687353589023944,1.4687353584101126,1.4687353634681686,1.468735354683683,3.704822410203487e-08,1.9894060657791608e-08,1.2391920940091614e-08,1.2317595433355153,1.4687353220051187,1.2629504329815014e-08,1.6851481316824833e-08
lignite,CH,1.3140444451248034e-08,1.4758871601844377e-08,1.5886680904280555e-08,1.6143442308564722e-08,1.7734093178939557e-08,1.9482092485325713e-08,2.4703237099465166e-08,1.720451769522463e-08,1.4627592401659145e-08,1.2115567058269539e-08,8.716681228176669e-09,3.3974403960534505e-08,4.676670836516883e-08,1.1764568645603464e-08,1.2358086192570234e-08
lignite,CZ,1.09976316971161,1.0997631687995602,1.0997631676009674,0.7994396704553258,0.47869464219275903,0.47869464177839416,0.3776253518052204,2.031246628876412e-07,1.6667806904103332e-08,1.2751194210762813e-08,6.2223789618880225e-09,1.6287454327914467e-08,2.2048498391366908e-08,7.46225326855941e-09,1.0505910447801324e-08
lignite,DE,25.193137496927147,19.14743983104533,12.063358975903993,12.041899050510978,11.154081417655048,10.768725857256271,2.597911296658273e-08,6.075435034272192e-09,4.338730158692472e-09,4.398011225385223e-09,4.5747732524202595e-09,4.788673785259659e-08,4.0295732652764275e-07,1.1762887580654161e-08,1.1782032083747217e-08
lignite,DK,2.7371537149573637e-09,4.2902798875283735e-09,5.330762388502198e-09,6.663774457938921e-09,5.545602147986108e-09,5.556609339238939e-09,4.849543596003807e-09,3.2785633278009313e-09,2.840057717008246e-09,3.006616687699789e-09,2.9278580261006288e-09,4.635809631320877e-09,5.3997959356111335e-09,3.6935183143361093e-09,6.383349737705347e-09
lignite,EE,2.72650031230594e-09,4.066691194361526e-09,5.452591481425412e-09,6.419834103750732e-09,5.459787425088137e-09,5.474353659556178e-09,4.786745505155471e-09,3.2530784374909277e-09,2.865070426757165e-09,3.0313319819900405e-09,2.949081712173283e-09,4.330086072821062e-09,5.383429846587264e-09,3.6608305983659025e-09,6.382834282688601e-09
lignite,EL,4.666955493959775,4.666955474643677,4.666955461572937,4.6669554542844285,1.3559633816254525e-08,1.0521554384940907e-08,7.126233527847349e-09,3.925043940496609e-09,3.2203375128569726e-09,3.3635056892563242e-09,3.2030106777009634e-09,5.2469525513386325e-09,6.051607779680975e-09,3.5943795178208043e-09,6.33900373194893e-09
lignite,ES,0.1499887569801622,0.14998875605236384,0.14998875798485153,0.14998875974902878,0.1499887596206219,0.14998875989971225,0.14998875287375707,1.0921029626872557e-08,6.026319189117728e-09,5.813499263294573e-09,4.9741810058943e-09,1.076398608026859e-08,1.2715627840055774e-08,5.5790181764612496e-09,8.718515837232127e-09
lignite,FI,2.8609801862775578e-09,4.429775512380088e-09,5.743749443977375e-09,7.025391416997558e-09,5.8376837310081226e-09,5.823486494577777e-09,5.035983423240402e-09,3.3554216490706242e-09,2.8906988028912808e-09,3.055686726031514e-09,2.9689305619807853e-09,4.726123105685825e-09,5.507609698228951e-09,3.730994677810794e-09,6.466557500053945e-09
lignite,FR,1.18958155416519e-08,1.3534373551436326e-08,1.4661466643538678e-08,1.4984677807992753e-08,1.6232568743139494e-08,1.7862320637340803e-08,2.291881515902882e-08,1.528478846548162e-08,1.4148147634247222e-08,1.1936281687633751e-08,8.635786579959407e-09,3.2907825011657516e-08,4.293795005941131e-08,1.106666775641731e-08,1.166707816133955e-08
lignite,HR,9.5959224821751e-09,1.1671437895969023e-08,1.2970826750360437e-08,1.455723490672556e-08,1.4507612312316429e-08,1.4027729402355312e-08,1.0486561156262323e-08,4.9835162976369185e-09,3.836651607164146e-09,3.938651151822689e-09,3.956942138852004e-09,5.709072654909602e-09,7.57122715283936e-09,4.463109317226921e-09,7.3819176620170894e-09
lignite,HU,1.6492232092345803e-08,1.8431462581753666e-08,1.986284526587998e-08,2.18146131675337e-08,2.20476703868907e-08,2.57828739656416e-08,2.7975184856158344e-08,1.8860316005656396e-08,9.98309041413111e-09,8.859862776624986e-09,6.8429495259421146e-09,2.3132117669520864e-08,3.19753322842387e-08,8.149901929830805e-09,1.2217619882761517e-08
lignite,IE,5.646786776259124e-08,5.576345688471556e-08,5.714225241210123e-08,5.7938414937511933e-08,5.960652729418187e-08,5.985923294407915e-08,5.860279303329248e-08,1.755618551203157e-08,7.545107719883182e-09,7.0037815108599145e-09,5.717356100312349e-09,1.4106429830763233e-08,1.696722835785569e-08,6.598653025748549e-09,8.72254129366137e-09
lignite,IT,4.437737731671589e-09,7.339824426953777e-09,8.430896310196665e-09,9.043643216092326e-09,8.729118080111633e-09,8.478990562448278e-09,6.844014071163485e-09,4.01295178130475e-09,3.3008228580203547e-09,3.4464082017993947e-09,3.2883751860143064e-09,5.463825774712809e-09,6.688081106987897e-09,4.033031968885496e-09,6.720735335238766e-09
lignite,LT,2.8907510221925627e-09,4.515654898038289e-09,5.716515950149762e-09,7.081858197440947e-09,5.894539880548218e-09,5.87606630034519e-09,5.072490472016136e-09,3.3700900806313115e-09,2.9003111664035303e-09,3.068294634556732e-09,2.9754646392374627e-09,4.739239934956773e-09,5.530019218945826e-09,3.739215637287739e-09,6.481117920499677e-09
lignite,LU,1.0903236390989867e-08,1.2697803096953372e-08,1.3590212701069943e-08,1.3914057980585894e-08,1.52204021391164e-08,1.6720204786950765e-08,2.1565547031715187e-08,1.400373687122794e-08,1.2866889049880256e-08,1.0999961590207677e-08,8.169417954160208e-09,2.9606092021181366e-08,3.9180426790633074e-08,1.0503234782918113e-08,1.1386707169418303e-08
lignite,LV,2.606132889335784e-09,3.996696170807826e-09,5.1728615086071285e-09,6.332476349895509e-09,5.269767673977834e-09,5.299775411202748e-09,4.664585631225689e-09,3.2409070881934758e-09,2.85670323163825e-09,3.0234429577698913e-09,2.86701709723851e-09,4.1926202149520965e-09,5.2852307827577185e-09,3.6380051444845185e-09,6.341078385734936e-09
lignite,NL,9.282315938924512e-09,1.0689529556244102e-08,1.1098107262316224e-08,1.1720044618286901e-08,1.2888376089487274e-08,1.2497777081038768e-08,9.523522308390733e-09,4.76985400401269e-09,3.726189709925823e-09,3.838933332016561e-09,3.595486584177271e-09,6.230061042860868e-09,9.1281740757e-09,4.424382423263156e-09,7.3497752313926e-09
lignite,NO,2.859719989311749e-09,4.538114317877852e-09,5.902894076109497e-09,7.220278860105657e-09,5.978853020567499e-09,5.957945210956774e-09,5.1351073833046105e-09,3.3962294936208834e-09,2.9173614389688806e-09,3.0813847044195894e-09,2.9903723450518215e-09,4.773970057697577e-09,5.5654177589109484e-09,3.754583761763315e-09,6.500078930406953e-09
lignite,PL,12.700580127982342,12.70058012422305,1.0937636156893467,1.093763610933466,1.0937634419360656,4.045212073608868e-08,1.2812768317092962e-08,5.009476838135925e-09,3.823018112188625e-09,3.9286737192507306e-09,3.8140125531060096e-09,5.936057856578416e-09,7.40929214942293e-09,4.343170164313227e-09,7.358023649678316e-09
lignite,PT,4.225431306836251e-07,4.217337866267299e-07,4.2360692582055484e-07,4.2530313342213794e-07,4.2525660930081773e-07,4.255832565855988e-07,4.214240516581005e-07,1.435696779797648e-08,6.843211889542207e-09,6.505412435478486e-09,5.4289044901011084e-09,1.3014146207820889e-08,1.5623193894968447e-08,6.060904877142397e-09,9.107259761247282e-09
lignite,RO,3.0394629633596426,3.039462962617557,3.0394629618177444,3.0394629635183845,3.0394629595032936,0.6172611191386195,0.6172611182403998,0.6172609514536411,1.8830521779093736e-08,1.598127716588108e-08,1.317145186739289e-08,0.4786586961275104,0.5076539826578438,1.3234854950293722e-08,1.7372925733749784e-08
lignite,SE,2.8589561838055265e-09,4.505114722085093e-09,5.857219371527878e-09,7.2435286087177595e-09,6.031948390278569e-09,6.0111480329508365e-09,5.17188205996062e-09,3.4102099869852965e-09,2.926663616182034e-09,3.0904984325756467e-09,2.998029587660996e-09,4.79112076287096e-09,5.5855662847910844e-09,3.763339818349024e-09,6.5123984711360325e-09
lignite,SI,5.259811306356062e-09,7.870084027728484e-09,8.933227484421125e-09,9.497621359492656e-09,9.60596241793863e-09,9.332203036370472e-09,7.3922202106981006e-09,4.1873715583987865e-09,3.406177697919939e-09,3.6262134277996886e-09,3.89746696159805e-09,5.624062212705706e-09,7.455311663799006e-09,4.435898371039104e-09,7.353986363683209e-09
lignite,SK,1.2377902277776218e-08,1.4069952032454677e-08,1.5826374305411317e-08,1.627456794360128e-08,1.8198255987250507e-08,2.005414941299724e-08,2.4054156798359994e-08,1.6611155595000357e-08,9.812180182052743e-09,8.811945997336158e-09,6.850566275050413e-09,2.2984781595497262e-08,3.178617256425706e-08,8.0197705824274e-09,1.0920698938069329e-08
lignite,UK,3.2007733726604985e-09,4.8853214492157644e-09,6.336281357945301e-09,7.809997635502785e-09,6.464886750126643e-09,6.405533769841336e-09,5.447178583721505e-09,3.5187001392860526e-09,2.9962981406205576e-09,3.1571855222882775e-09,3.0531477469169896e-09,4.914703676864336e-09,5.733757996809989e-09,3.823179068360145e-09,6.593244249410762e-09
lng,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng,BE,4.33860163574262e-08,1.0324800509497005e-07,1.0814589331472077e-07,1.0550672133834194e-07,9.97046592320059e-08,5.8985633877993777e-08,1.0618363738398212e-07,3.883721207380591e-08,5.0777794840692476e-08,3.5790152284846493e-08,4.3746142993550846e-08,4.2060686112255054e-08,4.649020525319388e-08,6.565175133114905e-08,1.4009524488524956e-07
lng,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng,DE,1.6144890712761333e-07,3.8415619702650275e-07,1.884857818932652e-07,1.7393475657062113e-07,1.6437766141325732e-07,7.991503874850948e-08,2.0208605620332636e-07,4.5179712906316875e-08,4.564890426116369e-08,5.17840214315521e-08,6.366997548535155e-08,5.437472372212083e-08,5.856572406426234e-08,9.256576719550472e-08,2.6521646788124973e-07
lng,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng,EE,4.824987023539865e-08,1.3005449358046395e-07,1.2093128747887034e-07,1.275987606185589e-07,1.205851982887617e-07,1.2676096050415212e-07,1.2841175600581264e-07,1.168507440059914e-07,8.673001492040133e-08,9.980526335501242e-08,9.380936459878825e-08,6.818418983950615e-08,6.547808709028165e-08,8.172107387197017e-08,2.0581299116744598e-07
lng,EL,2.3881008658097778e-08,5.6820716697293674e-08,5.142669345173419e-08,5.426253118117673e-08,5.128372587560081e-08,3.5372905250790985e-08,7.093647932760987e-08,2.359784026795991e-08,2.0209820549528595e-08,1.882263465510185e-08,2.1028514814711086e-08,2.336049313854133e-08,2.590008225690333e-08,2.873396226139041e-08,6.11483415482116e-08
lng,ES,20.965514819373,22.883204257567606,21.51389371891655,23.55057362657901,25.221122335004445,27.45926097223106,4.9540062655217945,4.78554661209175,3.946111986590979,2.332805917281036e-07,4.0898961694218725e-07,2.532019610481654e-07,2.8574432312359145e-07,1.0238914302823918,2.312728397180283
lng,FI,1.75004774583804e-08,4.3760875523166724e-08,4.4204075524577726e-08,4.6642438275514125e-08,4.407732016946317e-08,4.63402215880459e-08,4.694138629403155e-08,3.062828921522945e-08,2.702417407955525e-08,2.9375709635554474e-08,3.1563627297696215e-08,3.257758166368145e-08,3.4879857711973824e-08,3.9207672717363927e-08,8.639613528439826e-08
