technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
power_line,power,DE-NO,1.444000001,1.444000002,1.444000003,1.444000004,1.444000006,1.444000007,1.444000009,1.444000012,1.444000015,1.444000018,1.444000023,1.444000029,1.444000039,1.444000055,1.444000107
power_line,power,DE-PL,2.147000002,2.147000004,2.147000007,2.14700001,2.147000014,2.147000018,2.147000023,2.147000029,2.147000037,2.147000046,2.147000058,2.147000074,2.147000097,2.147000138,2.147000268
power_line,power,DE-SE,0.600000001,0.600000002,0.600000003,0.600000005,0.600000007,0.600000009,0.600000011,0.600000014,0.600000017,0.600000021,0.600000027,0.600000034,0.600000045,0.600000065,0.600000125
power_line,power,DE-UK,1.09E-08,2.02E-08,2.78E-08,3.50E-08,4.21E-08,4.96E-08,5.79E-08,6.73E-08,7.82E-08,9.09E-08,1.06E-07,1.26E-07,1.54E-07,2.02E-07,3.66E-07
power_line,power,DK-DE,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149
power_line,power,DK-NL,2.699999987,2.699999989,2.69999999,2.69999999,2.699999991,2.699999992,2.699999993,2.699999993,2.699999994,2.699999995,2.699999995,2.699999996,2.699999997,2.699999998,2.699999999
power_line,power,DK-NO,1.110000002,1.110000004,1.110000006,1.110000009,1.110000012,1.110000015,1.110000019,1.110000024,1.11000003,1.110000037,1.110000047,1.11000006,1.110000078,1.110000111,1.110000232
power_line,power,DK-SE,2.415000003,2.415000006,2.41500001,2.415000015,2.41500002,2.415000026,2.415000033,2.415000041,2.415000051,2.415000063,2.415000079,2.4150001,2.41500013,2.415000184,2.415000407
power_line,power,DK-UK,1.399999585,1.399999611,1.399999674,1.399999701,1.399999722,1.399999742,1.39999976,1.399999777,1.399999795,1.399999813,1.399999832,1.399999854,1.399999879,1.399999909,1.399999956
power_line,power,EE-FI,1.016000004,1.016000008,1.016000013,1.016000019,1.016000025,1.016000032,1.01600004,1.01600005,1.016000062,1.01600008,1.016000116,1.016000532,1.016000568,1.016000641,1.016000836
power_line,power,EE-LV,0.896000006,0.896000013,0.896000021,0.89600003,0.896000041,0.896000053,0.896000068,0.896000086,0.896000107,0.896000134,0.896000168,0.896000215,0.896000283,0.896000404,0.896000783
power_line,power,EL-BG,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
power_line,power,EL-IT,1.999999969,1.999999975,1.999999977,1.999999979,1.999999981,1.999999982,1.999999984,1.999999985,1.999999987,1.999999988,1.99999999,1.999999991,1.999999993,1.999999995,1.999999997
power_line,power,ES-FR,1.850000003,1.850000006,1.85000001,1.850000016,1.850000024,1.850000039,1.850000099,7.849999971,7.849999985,7.849999989,7.849999991,7.849999993,7.849999995,7.849999996,7.849999998
power_line,power,ES-PT,3.600000006,3.600000014,3.600000024,3.600000038,3.60000006,3.600000107,4.31667192,4.445063393,4.553963425,4.615016746,4.735089297,5.008878221,5.040850757,5.058534392,5.05853457
power_line,power,FI-EE,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
power_line,power,FI-NO,0.061000004,0.061000008,0.061000013,0.061000019,0.061000026,0.061000034,0.061000043,0.061000054,0.061000068,0.061000085,0.061000106,0.061000136,0.061000178,0.061000253,0.061000487
power_line,power,FI-SE,2.300000003,2.300000007,2.300000012,2.300000017,2.300000024,2.300000031,2.30000004,2.300000051,2.300000064,2.30000008,2.3000001,2.300000127,2.300000168,2.300000238,2.30000046
power_line,power,FR-BE,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
power_line,power,FR-CH,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385,2.385
power_line,power,FR-DE,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
power_line,power,FR-ES,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
power_line,power,FR-IT,1.882000001,1.882000003,1.882000005,1.882000007,1.88200001,1.882000012,1.882000016,1.88200002,1.882000025,1.882000031,1.882000039,1.88200005,1.882000066,1.882000094,1.882000183
power_line,power,FR-LU,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
power_line,power,FR-NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,FR-UK,2.514000001,2.514000003,2.514000005,2.514000007,2.51400001,2.514000013,2.514000017,2.514000021,2.514000026,2.514000033,2.514000041,2.514000052,2.514000069,2.514000098,2.51400019
power_line,power,HR-HU,1.41667477,1.416674783,1.416674802,1.416674839,1.416675119,1.499999978,1.499999988,1.499999991,1.499999993,1.499999994,1.499999995,1.499999996,1.499999997,1.499999998,1.499999999
power_line,power,HR-SI,0.600000007,0.600000015,0.600000024,0.600000034,0.600000046,0.60000006,0.600000077,0.600000096,0.600000121,0.600000151,0.60000019,0.600000242,0.60000032,0.600000455,0.600000882
power_line,power,HU-AT,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
power_line,power,HU-HR,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
power_line,power,HU-RO,0.778763575,0.778763591,0.778763619,2.30209896,2.302098993,2.592742281,2.592742303,2.592742349,3.129616238,3.376999883,3.376999945,3.376999956,3.376999969,3.376999981,3.376999992
power_line,power,HU-SI,2.75E-08,5.15E-08,7.00E-08,8.78E-08,1.06E-07,1.26E-07,1.48E-07,1.72E-07,2.01E-07,2.34E-07,2.75E-07,3.27E-07,4.00E-07,5.23E-07,9.48E-07
power_line,power,HU-SK,0.800000008,0.800000017,0.800000028,0.80000004,0.800000054,0.800000071,0.800000091,0.800000115,0.800000144,0.80000018,0.800000226,0.800000288,0.800000378,0.800000537,0.800001037
power_line,power,IE-UK,0.987000004,0.987000008,0.987000013,0.987000018,0.987000024,0.987000032,0.987000041,0.987000051,0.987000064,0.98700008,0.9870001,0.987000128,0.987000169,0.987000241,0.987000467
power_line,power,IT-AT,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024
power_line,power,IT-CH,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81
power_line,power,IT-EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,IT-FR,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
power_line,power,IT-SI,1.980808182,1.980808193,1.98080821,1.980808247,1.983757834,1.987415934,2.009670062,2.11730294,2.701618458,2.804999835,2.80499994,2.80499995,2.804999963,2.804999977,2.80499999
power_line,power,LT-LV,0.904000008,0.904000016,0.904000026,0.904000037,0.90400005,0.904000066,0.904000084,0.904000106,0.904000132,0.904000165,0.904000208,0.904000265,0.90400035,0.904000499,0.904000968
power_line,power,LT-PL,1.199999972,1.199999975,1.199999977,1.199999979,1.199999981,1.199999983,1.199999984,1.199999986,1.199999987,1.199999988,1.19999999,1.199999991,1.199999993,1.199999995,1.199999997
power_line,power,LT-SE,0.700000001,0.700000003,0.700000005,0.700000007,0.70000001,0.700000013,0.700000016,0.70000002,0.700000025,0.700000032,0.70000004,0.700000051,0.700000067,0.700000096,0.700000185
power_line,power,LU-BE,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
power_line,power,LU-DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,LU-FR,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
power_line,power,LV-EE,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679
power_line,power,LV-LT,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059
power_line,power,NL-BE,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
power_line,power,NL-DE,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468,1.468
power_line,power,NL-DK,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
power_line,power,NL-NO,0.620000001,0.620000002,0.620000003,0.620000004,0.620000006,0.620000007,0.620000009,0.620000012,0.620000015,0.620000019,0.620000023,0.62000003,0.620000039,0.620000056,0.620000109
power_line,power,NL-UK,1.016000002,1.016000005,1.016000008,1.016000011,1.016000015,1.016000019,1.016000025,1.016000031,1.016000039,1.016000048,1.016000061,1.016000078,1.016000103,1.016000146,1.016000284
power_line,power,NO-BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,NO-DE,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.444
power_line,power,NO-DK,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632
power_line,power,NO-FI,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135
power_line,power,NO-FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,NO-NL,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
power_line,power,NO-SE,3.695000005,3.695000011,3.695000018,3.695000027,3.695000036,3.695000047,3.69500006,3.695000076,3.695000095,3.695000118,3.695000149,3.69500019,3.695000251,3.695000357,3.695000693
power_line,power,NO-UK,1.400000001,1.400000002,1.400000003,1.400000004,1.400000006,1.400000008,1.40000001,1.400000012,1.400000015,1.400000019,1.400000024,1.400000031,1.40000004,1.400000057,1.400000111
power_line,power,PL-CZ,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
power_line,power,PL-DE,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733,1.733
power_line,power,PL-LT,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
power_line,power,PL-SE,0.300000001,0.300000002,0.300000004,0.300000005,0.300000007,0.30000001,0.300000012,0.300000016,0.300000019,0.300000024,0.30000003,0.300000039,0.300000051,0.300000073,0.300000142
power_line,power,PL-SK,1.599999978,1.599999981,1.599999983,1.599999986,1.599999988,1.599999991,1.599999993,1.599999994,1.599999995,1.599999996,1.599999997,1.599999997,1.599999998,1.599999998,1.599999999
power_line,power,PT-ES,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
power_line,power,RO-BG,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
power_line,power,RO-HU,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
power_line,power,SE-DE,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615
power_line,power,SE-DK,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
power_line,power,SE-FI,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
power_line,power,SE-LT,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
power_line,power,SE-NO,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995
power_line,power,SE-PL,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
power_line,power,SI-AT,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
power_line,power,SI-HR,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
power_line,power,SI-HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,SI-IT,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397
power_line,power,SK-AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,SK-CZ,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
power_line,power,SK-HU,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
power_line,power,SK-PL,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
power_line,power,UK-BE,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
power_line,power,UK-DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,UK-DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_line,power,UK-FR,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
power_line,power,UK-IE,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
power_line,power,UK-NL,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
power_line,power,UK-NO,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
battery,energy,AT,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.12E-07,1.33E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.12E-07,8.79E-07
battery,energy,BE,1.30E-08,2.27E-08,3.35E-08,4.61E-08,6.28E-08,8.24E-08,9.37E-08,1.12E-07,1.32E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.11E-07,8.79E-07
battery,energy,BG,1.30E-08,2.27E-08,3.34E-08,4.60E-08,6.28E-08,8.23E-08,9.35E-08,1.12E-07,1.32E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.12E-07,8.76E-07
battery,energy,CH,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.12E-07,1.33E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.11E-07,8.79E-07
battery,energy,CZ,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.13E-07,1.33E-07,1.58E-07,1.89E-07,2.32E-07,2.95E-07,4.13E-07,8.82E-07
battery,energy,DE,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.31E-08,8.29E-08,9.44E-08,1.13E-07,1.34E-07,1.59E-07,1.90E-07,2.33E-07,2.95E-07,4.13E-07,8.81E-07
battery,energy,DK,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.48E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.01E-07,4.21E-07,9.00E-07
battery,energy,EE,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.48E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.01E-07,4.21E-07,9.00E-07
battery,energy,EL,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.48E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.01E-07,4.21E-07,9.00E-07
battery,energy,ES,1.30E-08,2.27E-08,3.34E-08,4.61E-08,6.29E-08,8.26E-08,9.40E-08,1.13E-07,1.33E-07,1.59E-07,1.90E-07,2.33E-07,2.97E-07,4.16E-07,8.89E-07
battery,energy,FI,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.47E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.01E-07,4.21E-07,8.99E-07
battery,energy,FR,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.12E-07,1.33E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.12E-07,8.80E-07
battery,energy,HR,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.31E-08,8.28E-08,9.43E-08,1.13E-07,1.34E-07,1.60E-07,1.91E-07,2.35E-07,2.99E-07,4.18E-07,8.93E-07
battery,energy,HU,1.30E-08,2.28E-08,3.35E-08,4.61E-08,6.30E-08,8.26E-08,9.39E-08,1.13E-07,1.33E-07,1.58E-07,1.89E-07,2.32E-07,2.95E-07,4.13E-07,8.80E-07
battery,energy,IE,1.30E-08,2.27E-08,3.35E-08,4.61E-08,6.30E-08,8.26E-08,9.40E-08,1.13E-07,1.33E-07,1.59E-07,1.90E-07,2.33E-07,2.96E-07,4.15E-07,8.88E-07
battery,energy,IT,1.31E-08,2.28E-08,3.35E-08,4.62E-08,6.32E-08,8.30E-08,9.45E-08,1.14E-07,1.34E-07,1.60E-07,1.92E-07,2.35E-07,3.00E-07,4.20E-07,8.97E-07
battery,energy,LT,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.47E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.01E-07,4.21E-07,8.99E-07
battery,energy,LU,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.12E-07,1.33E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.12E-07,8.80E-07
battery,energy,LV,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.48E-08,1.14E-07,1.35E-07,1.61E-07,1.93E-07,2.36E-07,3.01E-07,4.21E-07,9.00E-07
battery,energy,NL,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.31E-08,8.28E-08,9.44E-08,1.13E-07,1.34E-07,1.60E-07,1.91E-07,2.35E-07,2.99E-07,4.18E-07,8.94E-07
battery,energy,NO,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.47E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.00E-07,4.21E-07,8.99E-07
battery,energy,PL,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.32E-08,8.29E-08,9.45E-08,1.14E-07,1.34E-07,1.60E-07,1.92E-07,2.35E-07,3.00E-07,4.20E-07,8.96E-07
battery,energy,PT,1.30E-08,2.27E-08,3.34E-08,4.61E-08,6.29E-08,8.25E-08,9.40E-08,1.13E-07,1.33E-07,1.59E-07,1.90E-07,2.33E-07,2.97E-07,4.16E-07,8.88E-07
battery,energy,RO,1.30E-08,2.27E-08,3.35E-08,4.61E-08,6.30E-08,8.25E-08,9.38E-08,1.12E-07,1.33E-07,1.58E-07,1.89E-07,2.31E-07,2.94E-07,4.11E-07,8.76E-07
battery,energy,SE,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.47E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.00E-07,4.21E-07,8.99E-07
battery,energy,SI,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.32E-08,8.29E-08,9.45E-08,1.13E-07,1.34E-07,1.60E-07,1.91E-07,2.35E-07,2.99E-07,4.19E-07,8.93E-07
battery,energy,SK,1.30E-08,2.28E-08,3.35E-08,4.62E-08,6.30E-08,8.26E-08,9.39E-08,1.13E-07,1.33E-07,1.58E-07,1.89E-07,2.32E-07,2.95E-07,4.13E-07,8.82E-07
battery,energy,UK,1.31E-08,2.28E-08,3.36E-08,4.63E-08,6.33E-08,8.31E-08,9.47E-08,1.14E-07,1.35E-07,1.61E-07,1.92E-07,2.36E-07,3.00E-07,4.21E-07,8.98E-07
battery,power,AT,1.04E-08,1.82E-08,2.67E-08,3.65E-08,4.86E-08,6.26E-08,6.92E-08,8.11E-08,9.49E-08,1.13E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.44E-07
battery,power,BE,1.03E-08,1.81E-08,2.64E-08,3.60E-08,4.76E-08,6.15E-08,6.81E-08,8.01E-08,9.40E-08,1.12E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.44E-07
battery,power,BG,1.03E-08,1.79E-08,2.61E-08,3.52E-08,4.70E-08,6.08E-08,6.74E-08,7.96E-08,9.36E-08,1.12E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.42E-07
battery,power,CH,1.04E-08,1.82E-08,2.67E-08,3.65E-08,4.86E-08,6.26E-08,6.91E-08,8.10E-08,9.47E-08,1.12E-07,1.36E-07,1.71E-07,2.25E-07,3.32E-07,7.44E-07
battery,power,CZ,1.03E-08,1.82E-08,2.67E-08,3.64E-08,4.85E-08,6.25E-08,6.92E-08,8.12E-08,9.50E-08,1.13E-07,1.37E-07,1.72E-07,2.27E-07,3.34E-07,7.47E-07
battery,power,DE,1.05E-08,1.84E-08,2.70E-08,3.70E-08,4.96E-08,6.44E-08,7.20E-08,8.51E-08,9.96E-08,1.18E-07,1.41E-07,1.75E-07,2.29E-07,3.34E-07,7.46E-07
battery,power,DK,1.15E-08,1.97E-08,2.88E-08,3.93E-08,5.30E-08,6.90E-08,7.74E-08,9.21E-08,1.08E-07,1.29E-07,1.56E-07,1.94E-07,2.52E-07,3.65E-07,8.12E-07
battery,power,EE,1.15E-08,1.98E-08,2.88E-08,3.94E-08,5.31E-08,6.91E-08,7.75E-08,9.22E-08,1.09E-07,1.29E-07,1.56E-07,1.96E-07,2.54E-07,3.67E-07,8.13E-07
battery,power,EL,1.15E-08,1.98E-08,2.88E-08,3.94E-08,5.31E-08,6.92E-08,7.76E-08,9.24E-08,1.09E-07,1.30E-07,1.56E-07,1.94E-07,2.53E-07,3.66E-07,8.13E-07
battery,power,ES,9.84E-09,1.76E-08,2.58E-08,3.53E-08,4.74E-08,6.17E-08,6.93E-08,8.20E-08,9.67E-08,1.15E-07,1.40E-07,1.75E-07,2.31E-07,3.38E-07,7.56E-07
battery,power,FI,1.14E-08,1.96E-08,2.85E-08,3.90E-08,5.26E-08,6.85E-08,7.67E-08,9.13E-08,1.08E-07,1.28E-07,1.54E-07,1.92E-07,2.51E-07,3.63E-07,8.06E-07
battery,power,FR,1.04E-08,1.83E-08,2.68E-08,3.66E-08,4.87E-08,6.28E-08,6.93E-08,8.11E-08,9.48E-08,1.12E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.45E-07
battery,power,HR,1.04E-08,1.82E-08,2.66E-08,3.65E-08,4.90E-08,6.37E-08,7.15E-08,8.49E-08,1.00E-07,1.19E-07,1.44E-07,1.81E-07,2.37E-07,3.46E-07,7.70E-07
battery,power,HU,1.03E-08,1.81E-08,2.65E-08,3.61E-08,4.82E-08,6.21E-08,6.89E-08,8.10E-08,9.49E-08,1.13E-07,1.37E-07,1.72E-07,2.27E-07,3.33E-07,7.45E-07
battery,power,IE,9.93E-09,1.78E-08,2.61E-08,3.56E-08,4.77E-08,6.18E-08,6.91E-08,8.15E-08,9.58E-08,1.14E-07,1.38E-07,1.74E-07,2.29E-07,3.36E-07,7.55E-07
battery,power,IT,1.08E-08,1.87E-08,2.74E-08,3.75E-08,5.04E-08,6.56E-08,7.35E-08,8.74E-08,1.03E-07,1.22E-07,1.48E-07,1.84E-07,2.41E-07,3.52E-07,7.89E-07
battery,power,LT,1.14E-08,1.96E-08,2.85E-08,3.89E-08,5.25E-08,6.83E-08,7.66E-08,9.12E-08,1.07E-07,1.28E-07,1.54E-07,1.92E-07,2.50E-07,3.62E-07,8.05E-07
battery,power,LU,1.04E-08,1.83E-08,2.69E-08,3.67E-08,4.88E-08,6.29E-08,6.94E-08,8.13E-08,9.49E-08,1.13E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.45E-07
battery,power,LV,1.16E-08,1.99E-08,2.90E-08,3.96E-08,5.34E-08,6.94E-08,7.79E-08,9.27E-08,1.09E-07,1.30E-07,1.58E-07,1.98E-07,2.57E-07,3.70E-07,8.18E-07
battery,power,NL,1.04E-08,1.83E-08,2.69E-08,3.69E-08,4.94E-08,6.42E-08,7.21E-08,8.54E-08,1.00E-07,1.19E-07,1.44E-07,1.80E-07,2.36E-07,3.45E-07,7.70E-07
battery,power,NO,1.14E-08,1.96E-08,2.84E-08,3.88E-08,5.24E-08,6.82E-08,7.64E-08,9.09E-08,1.07E-07,1.28E-07,1.54E-07,1.91E-07,2.50E-07,3.62E-07,8.04E-07
battery,power,PL,1.08E-08,1.88E-08,2.74E-08,3.75E-08,5.04E-08,6.55E-08,7.35E-08,8.72E-08,1.03E-07,1.22E-07,1.48E-07,1.85E-07,2.42E-07,3.52E-07,7.82E-07
battery,power,PT,9.82E-09,1.75E-08,2.57E-08,3.52E-08,4.73E-08,6.15E-08,6.91E-08,8.17E-08,9.63E-08,1.15E-07,1.39E-07,1.75E-07,2.30E-07,3.38E-07,7.55E-07
battery,power,RO,1.02E-08,1.79E-08,2.63E-08,3.58E-08,4.79E-08,6.18E-08,6.86E-08,8.06E-08,9.45E-08,1.12E-07,1.36E-07,1.71E-07,2.26E-07,3.32E-07,7.41E-07
battery,power,SE,1.14E-08,1.96E-08,2.84E-08,3.88E-08,5.23E-08,6.81E-08,7.63E-08,9.07E-08,1.07E-07,1.27E-07,1.53E-07,1.91E-07,2.49E-07,3.61E-07,8.03E-07
battery,power,SI,1.07E-08,1.86E-08,2.72E-08,3.73E-08,5.02E-08,6.51E-08,7.29E-08,8.65E-08,1.02E-07,1.21E-07,1.45E-07,1.81E-07,2.37E-07,3.46E-07,7.70E-07
battery,power,SK,1.04E-08,1.82E-08,2.67E-08,3.64E-08,4.85E-08,6.25E-08,6.91E-08,8.11E-08,9.50E-08,1.13E-07,1.37E-07,1.72E-07,2.27E-07,3.33E-07,7.46E-07
battery,power,UK,1.12E-08,1.93E-08,2.82E-08,3.84E-08,5.18E-08,6.75E-08,7.56E-08,8.99E-08,1.06E-07,1.26E-07,1.52E-07,1.90E-07,2.47E-07,3.59E-07,7.98E-07
hydrogen_storage,energy,AT,4.56E-07,7.71E-07,1.10E-06,1.48E-06,1.94E-06,2.48E-06,3.13E-06,3.93E-06,4.89E-06,6.09E-06,7.59E-06,9.54E-06,1.23E-05,1.72E-05,3.37E-05
hydrogen_storage,energy,BE,4.56E-07,7.71E-07,1.10E-06,1.48E-06,1.94E-06,2.48E-06,3.13E-06,3.93E-06,4.89E-06,6.09E-06,7.59E-06,9.54E-06,1.23E-05,1.72E-05,3.37E-05
hydrogen_storage,energy,BG,4.56E-07,7.71E-07,1.10E-06,1.48E-06,1.94E-06,2.48E-06,3.13E-06,3.93E-06,4.89E-06,6.09E-06,7.59E-06,9.54E-06,1.23E-05,1.72E-05,3.37E-05
